Abraham	Abrahám
zdefinitizovat	zdefinitisovat,zdefinitivnit
zdejchnout	vydejchnout
zdemokratisovat	demokratisovat
zdemoralisovat	demoralisovat
zdesateronásobit	zdesateronásobnit,zdevateronásobit
zdesateronásobnit	zdesateronásobit
zdesorganisovat	desorganisovat,zreorganisovat
zdevateronásobit	zdesateronásobit
zdivadelnit	oddivadelnit,divadelničit
zdiversifikovat	diversifikovat,dodiversifikovat
zdlábnout	vydlábnout
zdobit	zpodobit
zdolat	udolat,odolat
zdomácnit	zdomácnět,udomácnit,udomácnět
zdomácnět	zdomácnit,udomácnět,udomácnit
zdravkat	zdrávkat
zdravý	dravý,zdravět
zdravět	ozdravět,zdravý
zdredovatět	dredovatět,zdrnovatět
zdrezovat	vydrezovat,drezírovat,drezína
zdrhat	drhat
zdrnovatět	zdredovatět
zdrobnit	zdrobnět,zpodrobňovat
zdrobnět	zdrobnit
združstevnit	družstevničit
zdrávkat	zdravkat
zduchovnit	zduchovnět,produchovnit,zduchovět,produchovnět
zduchovnět	zduchovnit,produchovnět,produchovnit
zduchovět	zduchovnit
zduřit	duřet
zduševnit	zduševnět,oduševnit,produševnit
zduševnět	zduševnit,oduševnit,produševnit
zdvihat	nazdvihat,nadzdvihat
zdvojmocnit	oddvojmocňovat
zdvojnásobnit	dvojnásobit,znásobnit,násobit
zdychtivět	dychtivec
zdát	dát
zdýmat	vzdýmat,nadýmat
zděravit	proděravit
zdětinštit	zdětštit,zdětštět
zdětštit	zdětštět,zdětinštit
zdětštět	zdětštit,zdětinštit
zdůstojnit	zdůstojnět,důstojný
zdůstojnět	zdůstojnit,důstojný
zdůvěrnit	zdůvěrnět
zdůvěrnět	zdůvěrnit
zdůvěryhodnit	znedůvěryhodňovat
zechcat	přechcat,ochcat,nachcat,prochcat,obechcat,chcát
zedrat	rozedrat,zadrat,vedrat
zefír	zefýr
zefýr	zefír,fýrer
zekonomičtit	ekonomie
zelegantnit	elegance
zelektrisovat	elektrisovat
zelený	zelí,Zelenkov,Zelina,zelina
zelina	zelí,zelený,zelinařit,vazelina
zelinařit	Zelina,zelina
zelí	zelený,Zelina,zelina
zem	zeď,um
zemčan	odzemkář
zeměbrana	membrána
zemědělec	biozemědělec
zen	zenit,nový,den,zet,zívat,dé,sen,Novák,čin,ven,přízeň,vně,oj,Zita,zajíc,ovce,znoj
zenit	zen,nit,znít,zívat,nový,zajínit,zanítit
zesedminásobit	zosminásobit
zesentimentálnit	zesentimentálnět,sentimentální
zesentimentálnět	zesentimentálnit,sentimentální
zesilnit	zesilnět,násilnit,posilnit
zesilnět	zesilnit,násilnit,posilnit
zesinavět	zsinavět,zasinavět
zeskandalisovat	skandalisovat
zeskelnit	zeskelnět
zeskelnět	zeskelnit
zesklovatět	sklovatět
zeskromnit	zeskromnět,uskromnit,zeskrovnit
zeskromnět	zeskromnit,uskromnit
zeskrovnit	zeskrovnět,uskrovnit,skrovný,zeskromnit
zeskrovnět	zeskrovnit,uskrovnit
zeslavnostnit	zeslavnostnět
zeslavnostnět	zeslavnostnit
zesličnit	zesličnět
zesličnět	zesličnit
zeslovanit	zeslovanštit
zeslovanštit	zeslovanštět,zeslovenštit,zeslovanit
zeslovanštět	zeslovanštit,zeslovenštit
zeslovenštit	zeslovanštit,zeslovanštět
zesmyslnit	znesmyslňovat
zesnětivět	zasnětivit
zesocialisovat	socialismus
zesociálnit	sociální
zespecialisovat	přespecialisovat,specialisovat
zespolečenštit	zespolečenštět
zespolečenštět	zespolečenštit
zespolečnit	společný
zesprostnout	zesprostět
zesprostět	zesprostnout,sprostit
zesprosťačet	sprosťačit
zesrat	rozesrat,přesrat,přisrat,dosrat,odsrat,prosrat
zestandardisovat	standardisovat
zestařet	zestařečtět
zestařečtět	zestařet
zestejňovat	ustejnit
zesteronásobit	zesteronásobnit,zešesteronásobit,zšesteronásobit
zesteronásobnit	zesteronásobit
zestonásobit	zestonásobnit
zestonásobnit	zestonásobit
zestrakatět	zastrakatět
zestraničtit	zestraničtět
zestraničtět	zestraničtit
zestrejcovatět	zestrýcovatět
zestručnit	zestručnět,stručný
zestručnět	zestručnit
zestrýcovatět	zestrejcovatět
zestudenět	zastudenit
zestydat	zastydat,vystydat,ustydat
zestylisovat	vestylisovat,stylisovat,vystylisovat,ustylisovat
zestříbrnět	zastříbrnět
zestříbřet	stříbřit
zestřízlivit	střízlivý
zesubjektisovat	zesubjektivisovat,zobjektisovat
zesubjektivisovat	zesubjektisovat,zobjektivisovat
zesurovit	surový
zesvátečnit	zesvátečnět
zesvátečnět	zesvátečnit
zesvětačet	zesvětačit,zasvětačit
zesvětačit	zesvětačet,zasvětačit,zesvětovět
zesvětovět	světnice,zesvětačit,svět,zesvětštět,svítit,zásvětný,zesvětštit
zesvětštit	zesvětštět,posvětštit,zesvětovět
zesvětštět	zesvětštit,zesvětovět
zesymbolisovat	symbolisovat,neosymbolizmus
zesympatisovat	sympatisovat,zasympatisovat,sympatie,zesympatičtit
zesympatičtit	sympatie,zesympatisovat
zesyndikalisovat	syndikalismus
zesyrovatět	zesýrovatět
zesítit	desítka
zesýrovatět	zesyrovatět
zesýřet	sýřit
zet	zeť,ovce,zíta,sto,dé,zen,zívat,vát,záře,zátka,vně,Zita,oj,zout,oko,set,půst,dít,zvát,zvát,dík,zajíc,dítě
zetisovat	zpoetisovat
zevropštit	zevropštět,poevropštit
zevropštět	zevropštit,poevropštit
zevšednit	všednět
zevšeobecnit	zevšeobecnět,všeobecný
zevšeobecnět	zevšeobecnit
zextenzívnit	zextenzívnět
zextenzívnět	zextenzívnit
zezvířečtit	zezvířečtět
zezvířečtět	zezvířečtit
zezřejmit	uzřejmit
zeď	zem,Zedník,dé,pod,dít,déšť
zešedat	zšedat,ušedat,zašedat,přišedat
zešesteronásobit	zšesteronásobit,zesteronásobit
zešeřet	zšeřet,zašeřet,sešeřit
zešikmit	sešikmit,zešikmět
zešikmět	zešikmit,sešikmit
zešklíbnout	zašklíbat
zešlechetnět	šlechetný
zešlehat	přišlehat,šlehat,obšlehat
zešmírovatět	šmírovat
zeštihlovat	zeštíhlit
zeštudovat	proštudovat
zeštíhlit	štíhlý,zeštihlovat
zešupinkovatět	zešupinovatět,šupinkovatět
zešupinovatět	zešupinkovatět,šupinkovatět
zešťastnět	znešťastnět,Šťastný,nešťastník
zeť	zet
zeživotnit	zživotnit,uživotnit
zfalsifikovat	falsifikovat
zfanfrnit	zfanfrnět
zfanfrnět	zfanfrnit
zfašisovat	fašisovat,fašismus
zfirmovatět	afirmovat
zfirnovatět	firnovatět
zfrackovatět	zfraškovatět
zfraškovatět	zfrackovatět
zfuriantět	furiant,zafuriantit
zgelovatět	gelovatět
zgeneralisovat	rozgeneralisovat,vygeneralisovat,generalisovat,zageneralisovat,dogeneralisovat,přegeneralisovat
zgermanisovat	germanisovat
zgustnout	zhustnout
zharmonisovat	harmonisovat
zhavranět	havran
zhedvábnět	hedvábí
zhistorisovat	historisovat
zhlednout	zahlednout,hledat,zhlédat,rozhlédat,hledět
zhloupatět	zhloupět
zhloupět	zhlupět,zhlupit,zhlupnout,zhloupatět,ohloupit
zhltit	hltat,pohltit,zahltit
zhlupit	zhlupět,zhloupět,zhlupnout
zhlupnout	zhlupit,zhlupět,zhloupět
zhlupět	zhlupit,zhloupět,zhlupnout
zhládnout	vyhládnout,uhládnout
zhlédat	hlédat,rozhlédat,vyhlédat,ohlédat,vzhlédat,hledat,obhlédat,prohlédat,zhlednout,nahlédat,zahlédat,přehlédat,dohlédat,uhlédat,hledět
zhmotnit	zhmotnět,odhmotnit
zhmotnět	zhmotnit
zhojnit	zhojnět,rozhojnit
zhojnět	zhojnit,rozhojnit
zhopkávat	hopkat
zhorečnit	zhorečnět
zhorečnět	zhorečnit
zhorčit	zhořčit,uhorčit,Horka,horký
zhoupnout	rozhoupnout,houpnout,vyhoupnout,zahoupnout,vhoupnout,přehoupnout
zhovadit	hovado
zhořčit	zhorčit,Zhoř
zhranatit	zhranatět
zhranatět	zhranatit
zhrbolatět	hrbolatit
zhrdinštit	zhrdinštět,Hrdina
zhrdinštět	zhrdinštit
zhromadnit	Hromada,hromada
zhrubit	zhrubět,ohrubovat,vyhrubovat,Hrubín
zhrubět	zhrubit,ohrubovat,Hrubín,vyhrubovat
zhránit	hranit,vyhranit
zhumanisovat	humanisovat,humanismus
zhustnout	zahustnout,hustý,zgustnout
zhvězdit	vyhvězdit,ohvězdit,přehvězdit,hvězda,Hvězdář
zhybnit	zhybnět
zhybnět	zhybnit
zhášet	uhášet,zahášet,zpohášet
zidealisovat	idealisovat
zima	Zimák
zimprovisovat	improvisovat,zaimprovisovat
zindustrialisovat	industrialisovat
zinek	zinkat,Zita,zadina
zinicialisovat	rozinicialisovat,inicialisovat,doinicialisovat,odinicialisovat,nainicialisovat,přeinicialisovat,reinicialisovat
zinkat	zinek,zinčet
zinkografie	ideografie
zintelektuálnět	zintelektuálštět
zintelektuálštět	zintelektuálnět
zintensivnit	zintensivnět,zintensivňovat,intensita
zintensivnět	zintensivnit,zintensivňovat,zintenzivnět
zintensivňovat	zintensivnit,zintensivnět,zintenzivňovat
zintenzivnět	zintenzívnět,zintenzivňovat,zintenzívnit,zintensivnět
zintenzivňovat	zintenzivnět,zintenzívnit,zintensivňovat,zintenzívnět
zintenzívnit	zintenzívnět,zintenzivnět,zintenzivňovat
zintenzívnět	zintenzívnit,zintenzivnět,zintenzivňovat
zintimnit	zintimnět,intimní
zintimnět	zintimnit
zinventarisovat	inventarisovat
zinčet	zinkat
zionisovat	ionisovat,deionisovat
zironisovat	zaironisovat
zitalianisovat	zitalisovat
zitalisovat	zitalianisovat
zjarmit	Jarmil
zjasnit	objasnit,projasnit
zjařit	rozjařit,Jar
zjařmit	jařmo
zjednosměrnit	jednosměrka
zjednostranit	zjednostranět
zjednostranět	zjednostranit
zjednotvárnit	zjednotvárnět
zjednotvárnět	zjednotvárnit
zjednoznačnit	odjednoznačnit
zjemnět	příjemnit,zpříjemnět,jemný,Jemen
zječmenit	ječmen
zješitnět	ješitný
zjinačet	jinačit
zjinovatět	zjílovatět
zjílovatět	zjinovatět,zlojovatět
zjítřit	jitřit
zjízlivět	jízlivý
zjízvit	rozjívit,jizva
zkaličit	Kalik
zkamenit	pokamenit,Kamenec,zkamenovatět,kámen
zkamenovatět	zkamenit
zkapitalisovat	kapitalisovat
zkatalogisovat	katalogisovat,zakatalogisovat
zkatoličit	zkatoličtit,katolík,pokatoličit
zkatoličtit	zkatoličit,pokatoličtit,katolík
zkaňkat	zakaňkat,pokaňkat
zklackovatět	zklackovitět
zklackovitět	zklackovatět
zkladnit	skladnit,zpříkladnit
zklasicisovat	klasicisovat
zklasičtit	zklasičtět,klasika,klasikář
zklasičtět	zklasičtit
zklidnit	vyklidňovat,zneklidnit,klid,zneklidnět,klidit
zklihnout	uklihnout
zklihovatět	klihovatět
zkmotrovatět	kmotrovatět
zkolektivnit	kolektiv
zkolonisovat	kolonisovat
zkomercialisovat	komercialismus,zkomercionalisovat
zkomercionalisovat	zkomercialisovat
zkomornit	komora
zkomunalisovat	zkomunisovat
zkomunisovat	komunismus,zkomunalisovat
zkomunálnit	komunita
zkomírat	skomírat
zkondensovat	kondensovat,kondenzovat,kondice
zkonkretisovat	konkretisovat
zkonkrétnit	zkonkrétnět,konkrétní
zkonkrétnět	zkonkrétnit,konkrétní
zkonservativnět	zkonzervativnět,zkonservovat
zkonservovat	konservovat,zakonservovat,zkonservativnět
zkonvenčnit	zkonvenčnět,konvence
zkonvenčnět	zkonvenčnit
zkonzervativnět	konzervativní,neokonzervativní,zkonservativnět
zkorkovatět	zkorovatět,kůrkovatět
zkorovatět	zkorkovatět
zkosmopolitisovat	kosmopolita,kosmopolitický
zkouzelnit	zkouzelnět
zkouzelnět	zkouzelnit
zkožnatět	zkožovatět
zkožovatět	zkožnatět
zkrabit	zakrabit,krabice
zkrajovat	Ukrajina
zkrasovatět	zkrasovět
zkrasovět	zkrasovatět
zkrepatět	krepatět,krepovatět
zkritisovat	zakritisovat,kritisovat
zkrouhnout	okrouhnout,zakrouhnout,odkrouhnout
zkrutnout	krutý
zkrvavit	zkrvit,okrvavit,ukrvavit,zakrvavit,vykrvit
zkrvit	zkrvavit,vykrvit,dokrvit,odkrvit,zakrvit,okrvavit,ukrvavit,prokrvit
zkrystalisovat	vykrystalisovat,krystalisovat
zkrásit	zkrásnit
zkrásnit	zkrásit
zkulturnit	zkulturnět
zkulturnět	zkulturnit
zkusit	okusit,zakusit,pokusit
zkvalitnět	kvalita
zkvítat	rozkvítat,dokvítat,odkvítat,vykvítnout
zkypřet	kypřit
zkárovat	nakárovat
zkáznit	vykáznit
zkérovat	pokérovat
zkřemenět	zkřemeňovat,prokřemenit,odkřemenit,Křemen,křemen
zkřemeňovat	zkřemenět,odkřemenit,prokřemenit
zkřesťanštět	odkřesťanštit
zlacinit	zlacinět,zlatinit
zlacinět	zlacinit,zlatinit
zlahodnit	zlahodnět,lahoda
zlahodnět	zlahodnit
zlaicisovat	laicisovat
zlajdačet	lajdačit
zlakomit	zlakomět,ulakomit
zlakomět	zlakomit
zlakotnit	zlakotnět
zlakotnět	zlakotnit
zlatinit	zlatinštit,zlatničit,zlatět,zlacinit,zlacinět
zlatinštit	zlatinit,polatinštit,zlatět
zlatničit	zlatinit,zlatět,zlatý,zlatý
zlatokop	zlatokopec
zlatokopec	zlatokop
zlatý	zlatět,zlatničit
zlatý	zlatět,zlatničit
zlatět	zlatý,zlatý,zlatinit,zlatinštit,zlatničit
zlegalisovat	legalisovat
zlehkomyslnět	lehkomyslný
zlehkovážnět	lehkovážný
zlevnět	levný,levý
zlihovatět	dolihovat
zlikvidnit	likvida,likvidovat
zliterárnit	zliterárnět
zliterárnět	zliterárnit
zlogicisovat	zlogisovat
zlogisovat	zlogicisovat
zlogičtit	zlogičtět
zlogičtět	zlogičtit
zlojovatět	zjílovatět
zlokalisovat	lokalisovat
zlostit	zlostnit
zlostnit	zlostit
zlovůle	Zvol,vůle,vůl,vole
zludařit	zludrařit
zludračet	zludračit
zludračit	zludračet
zludrařit	zludařit
zlumpačit	zalumpačit
zlyričtit	zlyričtět
zlyričtět	zlyričtit
zlíbeznit	zlíbeznět
zlíbeznět	zlíbeznit
zlínět	Zlín
zlít	zlítit,lít,lítý,dlít,rozlítit,líto
zlítit	zlít,rozlítit,zlítostnět,rozlítnout,líto,lítý,lít,vzlítat
zlítostivět	zlítostnět
zlítostnět	lítostnit,zlítit,zlítostivět
zlý	podlý,oblý,vně,Doyle
zmachlovat	zamachlovat
zmahat	zmahač,zmáhnout
zmahač	zmahat
zmalichernit	zmalichernět
zmalichernět	zmalichernit
zmalit	zmálit
zmalomocnit	zmalomocnět
zmalomocnět	zmalomocnit
zmalomyslnit	malomyslný
zmaloměšťačet	zmaloměšťáčtět
zmaloměšťáčtět	zmaloměšťačet
zmanout	vymanout,umanout,namanout,zamanout,zmátnout,Mání
zmanýrovat	zmanýrovatět
zmanýrovatět	zmanýrovat
zmarnivět	zmarnět
zmarnět	zmarnivět
zmatematičtit	matematika
zmatit	zmatovatět,zmatkař
zmatkař	zmatit,matka
zmatnit	zmatnět
zmatnět	zmatnit
zmatovatět	zmatit
zmačknout	rozmáčknout,vymáčknout,promáčknout,namáčknout,umáčknout,odmáčknout
zmdlet	omdlet
zmechanisovat	mechanisovat
zmelodičtit	zmelodičtět
zmelodičtět	zmelodičtit
zmetat	vymetat,metat,prometat,zmetek,odmetat,vmetat
zmetek	zmetat
zmezinárodnit	zmezinárodnět,mezinárodní
zmezinárodnět	zmezinárodnit,mezinárodní
zmezit	vymezit,zamezit,obmezit
zmije	Zmij
zmilosrdnit	zmilosrdnět
zmilosrdnět	zmilosrdnit
zmilostnit	zmilostnět
zmilostnět	zmilostnit
zmléčnit	zmléčnět,mléčit
zmléčnět	zmléčnit
zmnohonásobit	zmnohonásobnit,mnohonásobek
zmnohonásobnit	zmnohonásobit,mnohonásobek
zmobilisovat	rozmobilisovat,umobilisovat,omobilisovat,promobilisovat,vymobilisovat,přemobilisovat,mobilisovat,domobilisovat,pomobilisovat,odmobilisovat,zamobilisovat,přimobilisovat,namobilisovat,vmobilisovat,demobilisovat
zmocnit	zmocnět
zmocnět	zmocnit
zmodernisovat	modernisovat
zmodrchat	zamodrchat
zmohutnit	mohutný
zmokat	vymokat,namokat
zmonopolisovat	monopolisovat
zmoralisovat	demoralisovat
zmotorisovat	motorisovat,motorismus
zmoučit	umoučit,pomoučit,zamoučit
zmozolnatět	zmozolovatět
zmozolnět	zmozolňovat
zmozolovatět	zmozolnatět
zmozolňovat	zmozolnět
zmračovat	zmráčit
zmrcatit	mrcat
zmrtvit	mrtvý
zmrzat	rozmrzat,omrzat,vymrzat,umrzat,promrzat,namrzat,zmrzačet,přimrzat
zmrzačet	zmrzat
zmrzoutět	zmrzutět,mrzoutit
zmrzutět	zmrzoutět
zmráčit	omráčit,zmračovat
zmusit	muset
zmutýrovat	vymutýrovat
zmužit	přemužit
zmužštit	zmužštět
zmužštět	zmužštit
zmáhnout	zmahat
zmálit	zmalit
zmáselnatět	zmáslovatět
zmáslovatět	zmáselnatět
zmátnout	pomátnout,namátnout,zmanout
zmútit	zamútit
změdlit	vymědlit
změlčet	změlčit,Změlík
změlčit	změlčet,Změlík
změšťačet	změšťáčtit
změšťáčtit	změšťáčtět,změšťačet
změšťáčtět	změšťáčtit
znacionalisovat	znacisovat
znacisovat	odnacisovat,znacionalisovat
znamenat	znamení
znamení	znamenat
znatel	znát,značit,půl,znít,znavit
znaturalisovat	naturalisovat
znavit	unavit,znát,znatel
značit	znát,zonačit,znatel,zaonačit,načít
znecitlivit	znecitlivět
znecitlivět	znecitlivit,přecitlivět
znedůtklivět	nedůtklivý
znedůvěryhodňovat	zdůvěryhodnit
znedůvěřit	znedůvěřivět,zanedůvěřovat
znedůvěřivět	znedůvěřit,zanedůvěřovat
znegativnět	negativní
znehybnit	znehybnět
znehybnět	znehybnit
zneklidnit	zneklidnět,zklidnit
zneklidnět	zneklidnit,zklidnit
znekonečnit	znečitelnit
znemravnit	znemravnět
znemravnět	znemravnit
znepravidelnit	znepravidelnět
znepravidelnět	znepravidelnit
zneprůchodnit	zneprůchodnět,zprůchodnit,zprůchodnět
zneprůchodnět	zneprůchodnit,zprůchodnět,zprůchodnit
zneprůhlednit	zprůhlednit
zneprůjezdnit	zprůjezdnit
znepřehlednit	zpřehlednit
znepříjemnit	znepříjemnět
znepříjemnět	znepříjemnit
znepřítomnět	znepřítomňovat,zpřítomnět
znepřítomňovat	znepřítomnět
znervosnit	znervosnět,znervosňovat
znervosnět	znervosnit,znervosňovat
znervosňovat	znervosnit,znervosnět
znervóznět	nervóznit
zneschopnit	uschopnit
znesmyslňovat	zesmyslnit
znesmělit	osmělit
znesnadit	znesnadnit
znesnadnit	znesnadit,snadný
zneutralisovat	neutralisovat
znevolnit	znevolničit
znevolničit	znevolnit
znevýraznit	zvýraznit,zvýraznět
znečitelnit	znekonečnit
znešvařit	zanešvařit
znešťastnět	zešťastnět,nešťastník
znicotnět	znicotňovat
znicotňovat	znicotnět
znikat	onikat,vznikat,zanikat,vynikat,vnikat,unikat,pronikat,podnikat
zniternit	zniternět,zvniternit,zvniternět
zniternět	zniternit,zvniternět,zvniternit
znivelisovat	novelisovat
zničemnit	ničema
znobilisovat	nobilisovat,nobilis
znoj	znojit,nápoj,zen
znojit	znoj
znormalisovat	normalisovat,pronormalisovat,donormalisovat,přenormalisovat
znovubudovat	znovuzbudovat,znovuvybudovat
znovudosadit	znovuosadit,znovuusadit
znovunabít	znovunabýt
znovunabýt	znovunabít
znovunaložit	znovuzaložit
znovunalézt	znovuvynalézat
znovunapojit	znovuzapojit,znovupřipojit
znovuobnovit	znovuobživit
znovuobrodit	znovuzrodit
znovuobživit	znovuoživit,znovuobnovit
znovuosadit	znovudosadit,znovuusadit
znovuoživit	znovuobživit,znovuožít
znovuožít	znovuoživit
znovupostavit	znovuustavit
znovupoužít	znovuvyužít,znovuprožít
znovupoznat	znovuzapnout
znovuprožít	znovupoužít
znovupřipojit	znovuzapojit,znovupřipínat,znovunapojit
znovupřipínat	znovupřipojit
znovuusadit	znovuosadit,znovudosadit
znovuustanovit	znovuustavit
znovuustavit	znovuustanovit,znovupostavit
znovuvybudovat	znovuzbudovat,znovubudovat
znovuvymezit	vymezit
znovuvynalézat	znovunalézt
znovuvyužít	znovupoužít
znovuzaložit	znovunaložit
znovuzapnout	znovupoznat,znovuzapojit
znovuzapojit	znovupřipojit,znovunapojit,znovuzapnout
znovuzbudovat	znovuvybudovat,znovubudovat
znovuzprovoznit	zprovoznit
znovuzrodit	znovuobrodit
znádhernit	znádhernět
znádhernět	znádhernit
znáhlit	přenáhlit
znápadnět	pozápadnět,pozápadnit,podnět
znárodnět	odnárodnit,podnět
znásobnit	zdvojnásobnit,násobit
znát	znatel,značit,Nat,znít,znavit,donace
znít	nit,znělka,dnít,nítit,nový,vznítit,přeznívat,znát,roznítit,Nil,čnít,Onan,znatel,zanítit,Nick,zenit,Novák,Nat
zněkolikanásobit	zněkolikanásobnit
zněkolikanásobnit	zněkolikanásobit
znělka	znít
zněmit	zněmět,zněmnout,zněmčit
zněmnout	zněmět,zněmit
zněmčit	poněmčit,zaněmčit,Němčice,zněmit
zněmět	zněmit,zněmnout
zněžnit	zněžnět,rozněžnět,nížit
zněžnět	zněžnit,rozněžnět
zobat	bát
zobjektisovat	zobjektivisovat,zesubjektisovat
zobjektivisovat	zobjektisovat,zesubjektivisovat
zobloučit	vyobloučit,zaobloučit
zobytnit	bytnět
zobyčejnit	zobyčejnět
zobyčejnět	zobyčejnit
zobzvláštnit	ozvláštnit
zobčanštit	zobčanštět
zobčanštět	zobčanštit
zocelet	docelit,zocelovatět,zocelovět,zcelit,ucelit
zocelovatět	zocelet,zocelovět
zocelovět	zocelet,zocelovatět,docelit
zoctit	octář
zodbornit	zodbornět,zodborničtit,Born,Zborný,zodborničtět,Oborný
zodborničtit	zodborničtět,zodbornit,zodbornět
zodborničtět	zodborničtit,zodbornit
zodbornět	zodbornit,zodborničtit
zodpornět	zúpornět
zoficiálnit	zoficiálnět,oficiální
zoficiálnět	zoficiálnit
zohavit	zohavět
