word	etymology	is_loan
toxický	lat,ell	loan
toxikologie	lat,ell	loan
toxikomanie	lat,ell	loan
tož		native
trable	eng,fra,lat	loan
tradice	deu,lat	loan
trafika	deu,ita	loan
tragédie	lat,ell	loan
trachea	lat,ell	loan
trachom	ell	loan
trachtace	lat	loan
trajdat		native
trajekt	deu,lat	loan
trajler	eng,fro	loan
trakař		native
trakce	lat	loan
trakt	deu,lat	loan
traktát	lat	loan
traktor	deu,eng,fra	loan
trám	gmh	loan
tramín	ita	loan
tramp	eng	loan
trampolína	deu,ita,gem	loan
tramtárie		native
tramvaj	eng	loan
trans	deu,eng,fra,lat	loan
trans-	lat	loan
transakce	deu,lat	loan
transcendentní	lat	loan
transfer	eng,fra,lat	loan
transformovat	lat	loan
transfuze	lat	loan
transkribovat	lat	loan
transliterace	lat	loan
transmise	lat	loan
transparent	deu,fra,lat	loan
transplantace	lat	loan
transponovat	lat	loan
transport	deu,fra,lat	loan
transvestita		loan
tranzistor	deu,eng	loan
tranzit	deu,ita,lat	loan
trap	deu	loan
trapéz	deu,lat,ell	loan
trápit		native
trasa	deu,fra,lat	loan
trast	eng,deu	loan
trať	gmh,goh	loan
tratit		native
tratoliště		native
trauma	deu,ell	loan
tráva		native
travertin	ita,lat	loan
traverza	deu,fra,lat	loan
travestie	fra,ita,lat	loan
trávit		native
trčet		native
trdlo		native
tre(k)king	eng,nld	loan
trefit (se)	gmh,gem	loan
tréma		native
tremolo	ita,lat	loan
tremp	eng	loan
trenažér	eng,fra,lat	loan
trend	eng,ang	loan
trénovat	eng,fra,lat	loan
trepanovat	lat,ell	loan
treperenda		native
trepka	gml	loan
treska	rus,isl	loan
tresť	pol	loan
trestat		native
tretka		native
tretra	deu	loan
trezor	deu,fra,lat	loan
trh		native
trhat		native
tri-	lat,ell	loan
triangl	deu,lat	loan
triangulace	lat	loan
trias	ell	loan
triatlon	ell	loan
tribuna	ita	loan
tribunál	lat,ine	loan
tribut	lat	loan
triceps	lat	loan
triedr	fra,ell	loan
triga	lat	loan
trigonometrie	lat	loan
trichina	lat,ell	loan
trik	eng,fra	loan
triko	fra,fro,frk,deu	loan
trikolora	fra,lat	loan
trilion		loan
trilobit	lat,ell	loan
trilogie	lat,ell	loan
trimestr	lat	loan
trio	ita,lat	loan
triola	ita	loan
tripartita	fra,lat	loan
tripl	deu	loan
triptych	deu,ell	loan
tristní	deu,fra,lat	loan
triumf	lat,ell	loan
triumvirát	lat	loan
triviální	deu,fra,lat	loan
trkat		native
trmácet se		native
trn		native
trnout		native
trnož		native
trofej	deu,fra,lat,ell	loan
trocha		native
trochej	lat,ell	loan
trolej	eng,fro,lat	loan
trolejbus	eng	loan
trombon	ita	loan
trombóza		loan
trop	fra,frk	loan
trop(us)	lat,ell	loan
tropit		native
tropy	deu,ell	loan
troska		native
troška		native
trotl	deu	loan
trouba1		native
trouba2		native
troud		native
troufat si		native
trouchnivý	rus	loan
trousit		native
trpaslík		native
trpět		native
trpký		native
trs		native
trsat		native
trubadúr	fra,lat	loan
trubec	ine	loan
trubka		native
truc	gmh	loan
trudný		native
trudovitý		native
truhla	bar,gmh,ine	loan
truchlit		native
trumf	deu	loan
trumpeta	deu,fra,fro,goh,frk	loan
trůn	gmh,fro,lat,ell	loan
trup		native
truskavec		native
trust	eng,deu	loan
trvat		native
trychtýř	deu,lat	loan
trylek	deu,ita	loan
trysk		native
tryska		native
trýzeň		native
tryzna	pol,chu,orv	loan
třáseň		native
třasořitka	ita,deu	loan
třást		native
třeba		native
třemdava		native
třeň		native
třenice		native
třenový		native
třepat		native
třepetat		native
třepit		native
třesk		native
třešeň		native
třeštit		native
třetí		native
tři		native
tříbit		native
třída1		native
třída2	ita	loan
třímat	pol	loan
tříska		native
třískat		native
tříslo1		native
tříslo2		native
tříštit		native
třít		native
třmen		native
třpytit se		native
třtina		native
tu		native
tuba1	deu,eng,fra,lat	loan
tuba2	lat	loan
tuberkulóza		loan
tucet	deu,gmh,fro,lat	loan
tučný		native
tudíž		native
tudy		native
tuha		native
tuhý		native
ťuhýk		native
tuchnout		native
túje	lat,ell	loan
tuk		native
tukan	spa	loan
ťukat		native
tuleň	rus	loan
tulipán	deu,lat,tur	loan
tulit se		native
ťulpas	hun	loan
tumor	lat	loan
tumpachový	deu,gmh	loan
tůň		native
tuna	goh,lat	loan
tuňák	deu,lat,ell,sem	loan
tundra	rus,fin	loan
tunel	deu,eng,fro	loan
tunika	lat,sem	loan
tupírovat	deu,fra,fro,gem	loan
tuplovaný		native
tupý		native
tur		native
túra	deu,fra,lat,fro	loan
turban	deu,tur,pes	loan
turbína	deu,fra,lat	loan
turbulence		loan
turf	eng	loan
turista	deu,fra,lat,fro	loan
turnaj	gmh,fro,lat	loan
turné	fra	loan
turniket	fra	loan
turnus	deu,lat	loan
tuřín	deu,gmh,lat	loan
tuš1	deu,fra,lat	loan
tuš2	deu	loan
tušit	ine	loan
tutlat	deu	loan
tutový	ita,lat	loan
tuze		native
tuzér	deu,fra,lat	loan
tvar		native
tvaroh		native
tvář		native
tvíd	eng	loan
tvor		native
tvořit		native
tvrdý		native
tvůj		native
twist	eng	loan
ty		native
tyč		native
týden		native
tyf(us)	lat,ell	loan
tygr	deu,fra,lat,ell	loan
tykat		native
týkat se		native
tykev		native
tyl	deu,fra	loan
týl		native
tým	eng,ang	loan
tymián	gmh,lat,ell	loan
tympán	lat,ell	loan
typ	deu,lat,ell	loan
typografie	deu,lat,ell	loan
tyran	lat,ell	loan
týrat		native
tyrkys	deu,fra	loan
týt	ine	loan
týž		native
u		native
ú-		native
ubikace	deu,ita,lat	loan
ublížit		native
úbočí		native
ubohý		native
úbor	pol	loan
ubrus		native
účast		native
účel		native
účet		native
účinek		native
učit		native
úd		native
údaj		native
udát se		native
udatný		native
udeřit		native
udice		native
udidlo		native
udit		native
údolí		native
uhel		native
úhel		native
uher		native
uhodnout		native
úhona		native
úhor		native
úhoř		native
uhranout		native
ucho		native
ujec	pol,rus,ine,deu	loan
úkol		native
úkon		native
ukoptěný	pol	loan
*úkor		native
úkrop	hsb,chu	loan
úl		native
ulice		native
ulita	rus	loan
ultimátum		loan
ultra-	lat,ine	loan
ultramarín	deu,lat	loan
um		native
úmor		native
unavit	ine	loan
unce	deu,eng,fra,lat	loan
unfair	eng	loan
uni-	lat	loan
unie		loan
uniforma	deu,fra,lat	loan
unikát	deu,lat	loan
unikum	deu,lat	loan
unisono	ita,lat	loan
univerzální	deu,lat	loan
univerzita	lat	loan
únor		native
unylý	ine	loan
úpět		native
upír		native
úplavice		native
úprk		native
upřímný		native
uragán	spa,fra	loan
uran	deu	loan
urbanismus	fra,lat	loan
urbář	lat,gmh,goh	loan
určit		native
urgovat	lat	loan
urna	lat	loan
úrok		native
urologie	ell	loan
urputný		native
úřad		native
uřícený		native
úsek		native
useň		native
usínat		native
úspěch	rus,chu	loan
ústa		native
ústav		native
ustavičný		native
*ústrety	slk	loan
ústřice	rus,nld,lat,ell	loan
uštěpačný		native
uštknout		native
útek		native
úterý		native
útes	rus	loan
utíkat		native
utilitarismus	eng,fra,lat	loan
útlý		native
útočiště		native
útok		native
utopie	deu,fra,eng	loan
utrakvista	lat	loan
utrejch	gmh	loan
útroby		native
utrum	lat	loan
utuchnout		native
úvaha		native
úval		native
úvěr		native
úvoz		native
uzance	fra,lat	loan
uzda		native
uzel		native
úzký		native
uzurpovat	lat	loan
úzus	lat	loan
už		native
užitek	ine	loan
užovka		native
v		native
vabank	fra,lat	loan
vábit		native
váček	gmh	loan
-vádět		native
vadit		native
vadit se		native
vadnout		native
vafle	deu,nld	loan
vagabund	deu,fra,frm,lat	loan
vagina	lat,ine	loan
vágní	deu,fra,lat	loan
vagon	deu,eng,dum	loan
váha		native
vachrlatý	deu	loan
vak	gmh	loan
vakát	deu,lat	loan
vakcína		loan
vakuum	deu,lat	loan
val	deu	loan
valach		loan
valčík	deu	loan
valdhorna	deu	loan
vale	lat	loan
válec	deu	loan
valence	deu,lat	loan
válenky	rus	loan
válet		native
valcha	bar	loan
validita		loan
valit		native
válka		native
valorizovat	deu,lat	loan
valoun	rus	loan
valuta	deu,ita,lat	loan
vamp	eng	loan
vampýr	srp,deu,fra,eng,ron	loan
vana	deu	loan
vandal		loan
vandrovat	deu,ine	loan
vanilka	deu,fra,spa,lat	loan
Vánoce		native
vanout		native
vantroky		native
vápno		native
var		native
varan	ara	loan
varhany	lat,ell	loan
vari		native
variabilní		loan
variace	deu,lat	loan
varianta	deu,fra,lat	loan
varieté	fra,lat	loan
varovat		native
varta	gmh	loan
vařit		native
váš		native
vášeň	hsb,ine	loan
vát		native
vata	deu	loan
vatra		native
vavřín	pol,lat	loan
vaz		native
váza	deu,fra,lat	loan
vazal	deu,gmh,fro,lat	loan
vázat		native
vazelína	eng,deu,ell	loan
vazký		native
váznout		native
vážit		native
vážka	pol	loan
vážný		native
včela		native
včera		native
včil	deu,eng	loan
vdát se		native
vdolek		native
vdova		native
věc	dsb,bul,chu	loan
vece		native
večer		native
vědět		native
vedle		native
vědma		native
vedro		native
vědro		native
veduta	ita,lat	loan
vegetace		loan
vegetarián	eng	loan
vegetovat	fra,lat	loan
vehementní	deu,lat	loan
vehikl	deu,lat	loan
věhlas		native
věchet		native
vejce		native
vějička		native
vějíř	rus,deu	loan
věk		native
-věk	ine	loan
veka	deu,goh	loan
veksl	deu	loan
vektor		loan
vel(e)-		native
velbloud		native
velebit		native
velet		native
Velikonoce		native
velký		native
velmi		native
velmož		native
velociped	fra,lat	loan
velodrom	fra	loan
velryba		native
velter	eng	loan
velur	fra,fro,lat	loan
vemeno		native
ven		native
vendeta	ita,lat	loan
věnec		native
venerický	lat	loan
věno		native
ventil	deu,lat	loan
vepř		native
veranda	deu,eng	loan
verbální	lat	loan
verbovat	deu	loan
vercajk	deu	loan
verdikt	deu,eng,lat,fro	loan
verifikovat	lat	loan
vermut	deu	loan
vernisáž	fra	loan
verpánek	deu	loan
versta	rus	loan
versus	lat	loan
verš	lat	loan
věrtel	gmh	loan
vertikální		loan
věru		native
verva	fra,fro,lat	loan
verzál(k)a	deu,lat	loan
verzatilka	lat	loan
verze	deu,fra,lat	loan
veřej		native
veřejný		native
ves		native
veselý		native
-věsit		native
veslo		native
vesmír	rus	loan
vesna	rus,chu	loan
vést		native
vesta	deu,fra,ita,lat	loan
vestibul	deu,fra,lat	loan
věstník	rus	loan
veš		native
věšet		native
veškerý		native
věštit		native
*veta	gmh	loan
věta		native
veterán	deu,lat	loan
veterinář	deu,fra,lat	loan
veteš		native
větev		native
vetchý		native
veto		loan
vetřelec		native
větší		native
veverka		native
vévoda		native
vezdejší		native
vězení		native
vězet		native
vezír	tur,ara	loan
věznit		native
vézt		native
věž		native
vhodný		native
viadukt	deu,eng,lat	loan
vibrafon		loan
vibrovat		loan
vice-	lat	loan
více		native
vid	rus	loan
viď		native
vidět		native
vidle		native
vidovat	lat	loan
vigilie	lat	loan
vigvam	eng	loan
vích		native
vichr		native
vikář	lat	loan
víkend	eng	loan
vikev	gmh	loan
viklat (se)	gmh	loan
víko		native
vikomt	fra,fro,lat	loan
vikslajvant	deu	loan
vikýř	gmh	loan
vila	deu,lat	loan
víla	srp	loan
vilný		native
vina		native
vindra	deu	loan
viněta	fra,lat	loan
vinkulace	lat	loan
víno		native
vinohrad	srp,hrv,chu	loan
vinout		native
vinšovat	deu	loan
vinyl	lat	loan
viola	ita	loan
violka	lat	loan
violoncello	ita	loan
vír		native
vir(us)		loan
víra		native
virbl	deu	loan
virgule	lat	loan
viróza	lat	loan
virtuální	lat	loan
virtuos	deu,ita,lat	loan
virvál	deu	loan
viržinko		loan
vířit		native
viset		native
viska	eng	loan
vískat		native
viskózní	lat	loan
višeň		native
vít		native
vitální	deu,lat	loan
vitamin		loan
vítat		native
vítěz	hsb	loan
vítr		native
vitrína	deu,fra,lat	loan
vitriol	deu,lat	loan
vivat	lat	loan
vivisekce	lat	loan
vizáž	deu,fra,fro,lat	loan
vize	deu,lat	loan
vizita	deu,fra,lat	loan
vizitka	deu,fra,eng	loan
vizmut	deu	loan
vizuální	deu,fra,lat	loan
vízum	deu,lat	loan
vjem		native
vkus	rus,chu	loan
vláčet		native
vláčný		native
vládnout	pol,srp,hrv,chu	loan
vladyka		native
vláha	hsb	loan
vlajka		native
vlak		native
vlákno		native
vlas		native
vlast	srp	loan
vlastní		native
vlašský		loan
vlaštovka		native
vlát	rus,chu	loan
vlažný	hsb	loan
vléci		native
vlha		native
vlhký		native
vlídný		native
vliv		native
vlk		native
vlkodlak		native
vlna1		native
vlna2		native
vločka	deu	loan
vlys	deu	loan
vnada		native
vně		native
vnímat		native
vnitřek	ine,lat	loan
vniveč		native
vnuk		native
vnuknout		native
voda		native
vodík		native
vodka	rus	loan
voj1		native
voj2		native
-voj		native
voják		native
vojín		native
vojna		native
vojsko		native
vokál	deu,lat	loan
vokální	deu,lat	loan
vokativ	lat	loan
volán	deu,fra	loan
volant	lat	loan
volat		native
vole		native
volej	eng,fra,lat	loan
volejbal	eng	loan
voliéra	fra,lat	loan
volit		native
volný		native
volt	ita	loan
vor		native
voršilka	lat	loan
vorvaň	rus	loan
vosa		native
vosk		native
votivní	deu,lat	loan
vous		native
vozataj		native
vozit		native
-vozovat		native
vrabec		native
vracet		native
vrah		native
vrak	deu	loan
vrána		native
vraný		native
vráska		native
vrata		native
vrátit		native
vratký		native
vrávorat		native
vrba		native
vrčet		native
vrhcáby	gmh,lat	loan
vrhnout	gem	loan
vrch		native
vrkat		native
vrkoč		native
vrnět		native
vrstva		native
vrtat		native
vrtět		native
vrzat		native
vřava		native
vřed		native
vřes		native
vřeštět		native
vřeteno		native
vřískat		native
vřít		native
-vřít		native
vstát		native
vstřebat		native
vstříc		native
však		native
všanc	deu,fra,lat	loan
všecko		native
všední		native
všechen		native
všetečný		native
všímat si		native
všivák		native
všude		native
vteřina		native
vtip		native
vůbec		native
vůči		native
vůdce		native
vůl		native
vůle		native
vulgární	deu,lat	loan
vulkán		loan
vulva	lat	loan
vůně		native
vuřt	deu,ine	loan
vůz		native
vy		native
vy-		native
výborný		native
vydra		native
výheň	hsb	loan
vyhřeznout		native
vyjeknout		native
vyjukaný		native
vykat		native
-vykat		native
vymanit	gmh	loan
výměnek		native
výmol		native
výňatek		native
vypouklý	gmh	loan
výr		native
vyrábět		native
výsada		native
výskat	deu	loan
výsledek		native
vysoký		native
výspa	pol	loan
výt		native
výtečný		native
výtka		native
vyvěrat		native
vyvrhel		native
vyza		native
vyzáblý		native
vyžle	hun,gmh	loan
vz-		native
vzácný		native
vzájemný	pol	loan
vzápětí		native
vzdor		native
vzduch	rus	loan
vzezření		native
vzhůru		native
vzít		native
vzlykat		native
vznešený		native
vznět		native
vzor	pol	loan
vzpoura		native
vzpouzet se		native
vztek		native
vždy		native
vždyť	eng	loan
waltz	eng,deu	loan
watt	eng	loan
western	eng,lat,ell	loan
whisky	eng	loan
whist	eng	loan
windsurfing	eng	loan
wolfram	deu,gmh	loan
workoholik	eng	loan
xantipa	ell	loan
xenofobie		loan
xerox	eng	loan
xylofon	ell	loan
xylolit	ell	loan
yard	eng,ang	loan
yetti	eng	loan
ypsilon	ell	loan
yzop	lat,ell,heb	loan
z		native
za		native
zábava		native
zabavit		native
zabedněný		native
zábradlí		native
zábst		native
zabývat se		native
začít		native
záda		native
záděra		native
záducha		native
záhada	pol,rus	loan
zahájit		native
zahálet		native
záhon		native
zahrada		native
záhy	hsb	loan
záchod		native
zájem		native
zajíc		native
zajíkat se		native
zájmeno		native
zákampí		native
zákeřný		native
zákon		native
zákristie	lat	loan
zakrslý		native
zálety		native
záležet		native
zalknout se		native
záludný		native
zálusk		native
zamanout si		native
zámek1		native
zámek2	deu	loan
záměr		native
zaměstnat		native
záminka		native
zámožný		native
zanevřít		native
zaonačit		native
zaostat		native
zápas		native
zapeklitý		native
záplata		native
zápolit		native
zapomínat		native
zápor		native
záprtek		native
zároveň		native
zarputilý		native
zárubeň		native
záře		native
září		native
zásada		native
zase		native
zasmušilý		native
zásoba		native
zástava	srp,hrv	loan
zástěra		native
zašantročit		native
záškrt		native
zášť		native
záštita		native
zatracený		native
závada		native
zavazadlo		native
závěj		native
závěť	rus	loan
zavilý		native
záviset		native
závist		native
závit		native
závod1		native
závod2	rus	loan
závoj		native
závora		native
závrať		native
zázrak		native
zázvor	ita	loan
zbabělý		native
*zblo		native
zbojník		native
zboží	hsb	loan
zbraň		native
zbrklý		native
zbrocený		native
zbroj		native
zbytek		native
zda(li)		native
zdát se		native
zdatný		native
zde		native
zdobit		native
zdráhat se		native
zdravý		native
zdroj	pol	loan
zdvihat		native
zdvořilý		native
zebra		loan
zebu	deu,fra	loan
zeď		native
zednář	deu,fra	loan
zefír	fra,ell	loan
zejména		native
zelený		native
zelí		native
zemák	deu,fra	loan
zeman		native
země		native
zeměžluč	lat	loan
zenit	deu,ita,fra,ara	loan
zepsout		native
zerav		native
zesnulý		native
zet		native
zeť		native
zeugma	ell	loan
zevlovat		native
zevní		native
zevrubný		native
zhebnout		native
zhrzený		native
zhurta	gmh,fro	loan
zhýralý		native
zima		native
zimostráz		native
zinek	deu	loan
zip	eng	loan
získat		native
zítra		native
zívat		native
zkoumat		native
zkroušený		native
zlato		native
zloděj		native
zlý		native
zmatek		native
zmátořit se	lat,ine	loan
změť		native
zmetek		native
zmije		native
zmítat (se)		native
znak1		native
znak2		native
znamení		native
znát		native
znělec	dsb,lat	loan
znít	dsb,lat	loan
znoj		native
zobat		native
zodiak	lat,ell	loan
zóna		loan
zoologie	ell	loan
zornice		native
zotavit (se)		native
zoufat		native
zout (se)		native
zpátky		native
zpěčovat se		native
zpět		native
zpívat		native
zpropadený		native
zpupný		native
způsob		native
zpytovat		native
zrada		native
zrak		native
zrát		native
zrcadlo		native
zrno		native
zrůda		native
zrzavý		native
zřejmý		native
zřetel		native
zřídlo		native
zřít		native
zteč		native
ztepilý		native
zteřelý		native
zub		native
zubr		native
zunkat		native
zurčet		native
zuřit		native
zůstat		native
zvát		native
zvědavý		native
zvednout		native
zvěř		native
zvěstovat	rus	loan
zvíci		native
zvíře	dsb	loan
zvláště		native
zvon		native
zvuk		native
-ž		native
žába		native
žábry	rus	loan
žádat		native
žádný		native
žáha		native
žák	lat,ell	loan
žaket	fra	loan
žal		native
žalář	fra,gmh,goh,lat	loan
žalm	goh,lat,ell	loan
žalovat		native
žalud		native
žaludek		native
žaluzie	deu,fra,ita,lat,ell	loan
žampion	fra,lat	loan
žandarm	deu,fra	loan
žánr	fra,lat	loan
žár		native
žargon	fra	loan
žárlit	deu,fra,ita,lat,ell	loan
žasnout		native
žatva	slk	loan
ždibec		native
ždímat		native
že		native
žebrat		native
žebro		native
žebřík		native
žeh		native
žehlit		native
žehnat	gmh,lat	loan
žehrat		native
žejdlík	deu,gmh,lat	loan
žel		native
želatina	fra,lat	loan
želé	fra,lat	loan
želet		native
železo		native
želva		native
žemle	gmh,lat	loan
žeň		native
žena		native
ženich		native
ženijní	fra,lat	loan
žentour		native
žerď		native
žernov		native
žert	gmh	loan
žertva	rus,chu	loan
žervé	fra	loan
žerzej	eng	loan
žestě	rus	loan
žeton	fra,lat	loan
žezlo		native
žežulka		native
žhavit		native
žhnout		native
žid		native
židle		native
žihadlo		native
žíhat		native
žíla		native
žiletka		loan
žinantní	deu,fra,fro,frk	loan
žinčice		native
žíně		native
žinýrovat se	deu,fra	loan
žír		native
žirafa	ita,ara	loan
žíravý		native
žiro	deu,ita,lat,ell	loan
žít	ine	loan
žito		native
živice		native
živočich		native
živořit	slk	loan
