lemma	Best_parents	Annotated	sorted_parents	Best_parents_reversed	lemma_reversed	candidate_sorting_score	one_parent_in_lexicon	one_parent_in_lexicon_nosuffix	space_in_parent_candidates	PaReNT_Compound_probability	is_comp_w_known_parents	is_comp_w_known_status	all_parents_in_data_source	annotation_score
vakuokompresor	vakuum kompresor	True	['vakuokompresor', 'vakuo kompresor', 'vakuokompres or', 'vakuokompreseur', 'vakuokomprese', 'vakoukompresor', 'vakuokompres', 'vakuokomprezor', 'vakoukompreseur', 'vakuokomplesor', 'vakuokompreseer', 'vaküokompresor', 'vakoukomprese', 'vakuokompresijn', 'vakuokompresa']	roserpmokoukav	roserpmokoukav	[11.0, 10.090909090909092, 9.11111111111111, 0.5, 0.3333333333333333, 0.25, 0.2, 0.16666666666666666, 0.14285714285714285, 0.125, 0.1, 0.08333333333333333, 0.07692307692307693, 0.07142857142857142, 0.06666666666666667]	True	True	True	0.60607	True	True	False	2.60607
valvuloplastika	valvula plastika	True	['valvul plastika', 'valvuloplastika', 'valvol plastika', 'valvuloplastik', 'valvoluplastika', 'valvuloplastiký', 'valvoloplastik', 'valvoloplastika', 'valvuloplast', 'vlavuloplastik', 'valvuloplastický', 'vlavuloplastika', 'valvolplastik', 'valvouplastika', 'valvoluplastik']	akitsalp luvlav	akitsalpoluvlav	[19.066666666666666, 11.0, 10.2, 9.5, 0.3333333333333333, 0.25, 0.16666666666666666, 0.14285714285714285, 0.125, 0.1111111111111111, 0.1, 0.09090909090909091, 0.08333333333333333, 0.07692307692307693, 0.07142857142857142]	True	True	True	0.04222	True	True	False	2.04222
veletoč	velký točit	True	['veletoč', 'velký toč', 'veletok', 'veleto', 'veleto četoč', 'veleto č', 'veletý', 'veleta', 'velečot', 'velečý', 'velecý', 'veletog', 'velečoč', 'veletot', 'Veleto']	čotelev	čotelev	[11.0, 10.11111111111111, 10.076923076923077, 9.5, 9.090909090909092, 9.066666666666666, 0.3333333333333333, 0.25, 0.2, 0.16666666666666666, 0.14285714285714285, 0.125, 0.1, 0.08333333333333333, 0.07142857142857142]	True	True	True	0.48601	True	True	False	2.48601
větněčlenský	větný člen	True	['větněčlenský', 'větněčlení', 'větněčečný', 'větněčlín', 'větněčlí', 'větněčlínský', 'větněčečlení', 'větněčelní', 'větněční', 'větněčeční', 'větněčenlní', 'větněčenčlení', 'Větněčlení', 'větněčlínstní', 'větněčlní']	ýksnelčěntěv	ýksnelčěntěv	[10.333333333333334, 1.0, 0.5, 0.25, 0.2, 0.16666666666666666, 0.14285714285714285, 0.125, 0.1111111111111111, 0.1, 0.09090909090909091, 0.08333333333333333, 0.07692307692307693, 0.07142857142857142, 0.06666666666666667]	True	False	False	0.00002	True	True	False	2.00002
vibrolisovaný	vibrolisovat	True	['vibrolizovat', 'viblorizovat', 'vivrolizovat', 'vibrolisovat', 'viblorisovat', 'vitrolizovat', 'viprolizovat', 'vicrolizovat', 'Vibrolisovat', 'vivbrolizovat', 'vidrolisovat', 'Vibrolizovat', 'vidrolizovat', 'vicbrolizovat', 'vimbrolizovat']	tavozilorbiv	ýnavosilorbiv	[1.0, 0.5, 0.3333333333333333, 0.25, 0.2, 0.16666666666666666, 0.14285714285714285, 0.125, 0.1111111111111111, 0.1, 0.09090909090909091, 0.08333333333333333, 0.07692307692307693, 0.07142857142857142, 0.06666666666666667]	False	False	False	0	True	True	False	2
víceklínový	hodně klín	True	['víceklín', 'víceklina', 'víceklína', 'viceklín', 'viceklina', 'iceklína', 'Víceklín', 'iceklín', 'vísecklína', 'iveceklina', 'vjceklín', 'Viceklín', 'ivecklína', 'ceklín', 'Víceklína']	nílkecív	ývonílkecív	[1.0, 0.5, 0.3333333333333333, 0.25, 0.2, 0.16666666666666666, 0.14285714285714285, 0.125, 0.1111111111111111, 0.1, 0.09090909090909091, 0.08333333333333333, 0.07692307692307693, 0.07142857142857142, 0.06666666666666667]	False	False	False	0.00003	True	True	False	2.00003
vícekolejnicový	hodně kolejnice	True	['hoce kolejnice', 'vícekolejnice', 'vicekolejnice', 'vícekolejnicí', 'vicekolejnicí', 'věcekolejnice', 'vecekolejnice', 'výcekolejnice', 'hocekolejnice', 'hvcekolejnice', 'hicekolejnice', 'hvícekolejnice', 'cekolejnice', 'vocekolejnice', 'vacekolejnice']	ecinjelok ecoh	ývocinjelokecív	[10.076923076923077, 1.0, 0.5, 0.3333333333333333, 0.25, 0.2, 0.16666666666666666, 0.14285714285714285, 0.125, 0.1111111111111111, 0.1, 0.09090909090909091, 0.08333333333333333, 0.07142857142857142, 0.06666666666666667]	True	False	True	0.02694	True	True	False	2.02694
vícepokojový	hodně pokoj	True	['vícepokoj', 'vícepkoj', 'vícepkooj', 'vídecopokoj', 'pícepokoj', 'vízecopkoj', 'vídecopkoj', 'věcepokoj', 'vípecokoj', 'vícopoj', 'vícopokoj', 'vícepkojový', 'víkepokoj', 'vícopojka', 'vícepokojpa']	jokopecív	ývojokopecív	[1.0, 0.5, 0.3333333333333333, 0.25, 0.2, 0.16666666666666666, 0.14285714285714285, 0.125, 0.1111111111111111, 0.1, 0.09090909090909091, 0.08333333333333333, 0.07692307692307693, 0.07142857142857142, 0.06666666666666667]	False	False	False	0.07267	True	True	False	2.07267
vícesektorový	hodně sektor	True	['vícesektor', 'vecesektor', 'věcesektor', 'výcesektor', 'vicesektor', 'vícesetkor', 'víceseektor', 'vacesektor', 'vécesektor', 'vjecesektor', 'vEcesektor', 'vIcesektor', 'vícesextor', 'vcesektor', 'vcísektor']	rotkesecív	ývorotkesecív	[1.0, 0.5, 0.3333333333333333, 0.25, 0.2, 0.16666666666666666, 0.14285714285714285, 0.125, 0.1111111111111111, 0.1, 0.09090909090909091, 0.08333333333333333, 0.07692307692307693, 0.07142857142857142, 0.06666666666666667]	False	False	False	0.00011	True	True	False	2.00011
videoencyklopedie	video encyklopedie	True	['videoencyklopedie', 'videoencyklopédie', 'videoencyklopetie', 'videoencyklopenie', 'videoencyklopé', 'videoencyklopémie', 'videoencyklope', 'videoencyklop', 'videoencyklopetida', 'videoencyklopétie', 'videoencyklopévie', 'videoencyklopénie', 'videoencyklopémedie', 'videoencyklopélogie', 'videoencyklopélogní']	eidepolkycneoediv	eidepolkycneoediv	[10.5, 1.0, 0.3333333333333333, 0.25, 0.2, 0.16666666666666666, 0.14285714285714285, 0.125, 0.1111111111111111, 0.1, 0.09090909090909091, 0.08333333333333333, 0.07692307692307693, 0.07142857142857142, 0.06666666666666667]	True	False	False	0.45357	False	True	False	1.45357
vlkodav	vlkodav	True	['vlkodav', 'vlko dav', 'vlkký dav', 'vlkodat', 'vlkodavý', 'vlkovad', 'vlkovat', 'vlka davat', 'vlkod', 'vlka dava', 'vlkodáva', 'vlkodávat', 'vlkovadý', 'vlko dáv', 'vlkdovat']	vadoklv	vadoklv	[11.0, 10.333333333333334, 10.125, 0.5, 0.25, 0.2, 0.16666666666666666, 0.14285714285714285, 0.1111111111111111, 0.1, 0.09090909090909091, 0.08333333333333333, 0.07692307692307693, 0.07142857142857142, 0.06666666666666667]	True	False	True	0.17784	True	True	False	2.17784
vlnočet	vlna čítat	True	['vlnočet', 'vlnčet', 'vlněk', 'lnočet', 'vlněč', 'ločný', 'vlněčet', 'vlnočit', 'lončet', 'vlnět', 'vlněčit', 'vlnočitat', 'vlnéčet', 'vlnce', 'lono']	tečonlv	tečonlv	[11.0, 0.5, 0.3333333333333333, 0.25, 0.2, 0.16666666666666666, 0.14285714285714285, 0.125, 0.1111111111111111, 0.1, 0.09090909090909091, 0.08333333333333333, 0.07692307692307693, 0.07142857142857142, 0.06666666666666667]	True	False	False	0.00189	False	True	False	1.00189
vlnolam	vlna lámat	True	['vlna lam', 'vlnat lam', 'vlnolam', 'vlna lamat', 'vlna lamanif', 'vlna laman', 'vlna lamanit', 'vlna lamani', 'vlna', 'vlna lamanista', 'vlno lam', 'vlný lam', 'vlnat lamat', 'vlnat', 'vlno lamam']	mal anlv	malonlv	[19.166666666666668, 18.076923076923077, 11.0, 10.5, 10.333333333333334, 10.2, 10.142857142857142, 10.125, 10.1, 10.071428571428571, 9.25, 9.11111111111111, 9.090909090909092, 9.083333333333334, 0.06666666666666667]	True	True	True	0.50905	False	True	False	1.50905
vlnotuk	vlna tuk	True	['vlnatý', 'vlno tuk', 'vlnit', 'vlna', 'vlnat', 'vlnoutý', 'vlnout', 'vlnotat', 'vlnět', 'vlnota', 'vlnotý', 'vlný', 'vlno', 'vlno troukat', 'vlnoutý tadič']	ýtanlv	kutonlv	[10.166666666666666, 10.11111111111111, 10.090909090909092, 10.076923076923077, 9.333333333333334, 1.0, 0.5, 0.25, 0.2, 0.14285714285714285, 0.125, 0.1, 0.08333333333333333, 0.07142857142857142, 0.06666666666666667]	True	True	True	0.07654	True	True	False	2.07654
vnitroareálový	vnitro areál	True	['vnitro areálový', 'vnitro aerálový', 'vnitro areálevý', 'vnitro aareálový', 'vnítro areálový', 'vnitro arealový', 'vnitro areaálový', 'vntrio areálový', 'vnitro', 'vntri- areálový', 'vntrina areálový', 'vnitroareále', 'vnitroareál', 'vntiroareále', 'vnit-roareále']	ývoláera ortinv	ývoláeraortinv	[21.0, 10.25, 10.2, 10.166666666666666, 10.142857142857142, 10.125, 10.11111111111111, 10.1, 10.090909090909092, 10.083333333333334, 10.071428571428571, 0.5, 0.3333333333333333, 0.07692307692307693, 0.06666666666666667]	True	False	True	0.39993	False	True	True	2.39993
vnitroatomický	vnitro atom	True	['vnitro atomický', 'nitr atomický', 'vnitroatomický', '-nitr- atomický', 'nitroatomický', 'nitroatomika', 'vnitroatomie', 'nitroatomie', 'nitroatomikum', 'vnitroatomika', 'vnitroatoma', '-toratomický', '-to-atomický', '-nitroatomika', '-to-Atomický']	ýkcimota ortinv	ýkcimotaortinv	[21.0, 19.071428571428573, 10.11111111111111, 10.1, 0.5, 0.3333333333333333, 0.25, 0.2, 0.16666666666666666, 0.14285714285714285, 0.125, 0.09090909090909091, 0.08333333333333333, 0.07692307692307693, 0.06666666666666667]	True	True	True	0.89699	False	True	True	2.89699
vnitroatomový	vnitro atom	True	['vnitro atomový', 'vnitro atovový', 'vnitroatomový', 'vnitro atovo', 'vnitro atový', 'vnitro atovovomý', 'vnitra atomový', 'vnitroatom', 'nitroatomový', 'vnitroatoma', 'nitroatom', '-nitroatomový', 'nitroatoma', 'introatomový', 'vnitroAtom']	ývomota ortinv	ývomotaortinv	[20.25, 10.333333333333334, 10.2, 10.125, 10.090909090909092, 10.083333333333334, 10.076923076923077, 1.0, 0.5, 0.16666666666666666, 0.14285714285714285, 0.1111111111111111, 0.1, 0.07142857142857142, 0.06666666666666667]	True	False	True	0.08912	False	True	True	2.08912
vnitrobezpečnostní	vnitřní bezpečnost	True	['vnitro bezpečnostní', 'vnitro zepřečnostní', 'vnitro zebeplečnostní', 'vnitro tobezpečnostní', 'vnitro debezpečnostní', 'vnitro zebečpečnostní', 'vnitro zepbezčnostní', 'vnitro zebpečnostní', 'vnitro bezpečnístní', 'vnitro zebepřečnostní', 'vnitro zebečpesnosční', 'vnitro zebezpečnostní', 'vnitro rezpečnostní', 'vnitro třebezpečnostní', 'vnitro zebečpesnostní']	íntsončepzeb ortinv	íntsončepzebortinv	[21.0, 10.5, 10.333333333333334, 10.25, 10.2, 10.166666666666666, 10.142857142857142, 10.125, 10.11111111111111, 10.1, 10.090909090909092, 10.083333333333334, 10.076923076923077, 10.071428571428571, 10.066666666666666]	True	False	True	0.86684	False	True	True	2.86684
vnitroblok	vnitřní blok	True	['vnitro blok', 'nitro blok', '-nitro blok', 'intro blok', 'vnitro troblok', 'vnitro tblok', 'čnitro blok', 'Vnitro blok', 'mnitro blok', 'vnitro problok', 'vnitro toblok', 'vnitro blokno', 'ontroblok', 'troblok', 'tnoblok']	kolb ortinv	kolbortinv	[21.0, 20.5, 19.333333333333332, 19.11111111111111, 10.2, 10.166666666666666, 10.125, 10.1, 10.083333333333334, 10.076923076923077, 10.071428571428571, 10.066666666666666, 0.25, 0.14285714285714285, 0.09090909090909091]	True	True	True	0.9196	False	True	True	2.9196
vnitroblokový	vnitroblok	True	['vnitro blokový', 'nitro blokový', 'vnitro blokovos', 'vnitro blokovo', 'vnitroblok', 'vnitro toblokový', 'vnitro blokovy', 'vnitro troblokový', 'vnitro tlbokový', 'vnitro oblokový', 'vnitro blokkový', 'vnitro tblokový', 'vnitro blkokový', 'nitroblokový', 'introblokový']	ývokolb ortinv	ývokolbortinv	[21.0, 20.166666666666668, 19.09090909090909, 10.333333333333334, 10.25, 10.2, 10.142857142857142, 10.125, 10.11111111111111, 10.1, 10.076923076923077, 10.071428571428571, 10.066666666666666, 0.5, 0.08333333333333333]	True	True	True	0.8975	False	False	True	1.8975
vnitrobosenský	vnitřní Bosna	True	['vnitro bosenský', 'nitro bosenský', '-nitro bosenský', 'intro bosenský', 'vnitrobosenský', 'vnitro obosenský', 'vnitro bosesný', 'nitrobosenský', 'Vnitrobosensko', 'Vnitrobosen', 'introbosenský', 'Vnitroboseny', 'Nitrobosensko', 'čnitrobosenský', 'nitroboosenský']	ýksnesob ortinv	ýksnesobortinv	[21.0, 20.11111111111111, 19.25, 19.142857142857142, 10.333333333333334, 10.1, 10.066666666666666, 0.5, 0.2, 0.16666666666666666, 0.125, 0.09090909090909091, 0.08333333333333333, 0.07692307692307693, 0.07142857142857142]	True	True	True	0.83152	False	True	True	2.83152
vnitrobožský	vnitro bůh	True	['vnitro božský', 'nitro božský', 'Vnitro božský', 'vnitro bohský', 'vnitro bojský', 'vnitro boožský', 'vnitro boský', 'vnitro obožský', 'vnitro bohogský', 'vnitro bozský', 'vnitro tobožský', 'vnitro bosže', 'vnitro bohoský', 'Vnitro bohogský', 'Vnitro božoský']	ýksžob ortinv	ýksžobortinv	[21.0, 20.125, 10.5, 10.333333333333334, 10.25, 10.2, 10.166666666666666, 10.142857142857142, 10.11111111111111, 10.090909090909092, 10.083333333333334, 10.076923076923077, 10.066666666666666, 0.1, 0.07142857142857142]	True	False	True	0.72187	False	True	True	2.72187
vnitročeskoslovenský	vnitřní Československo	True	['vnitro československý', 'vnitročeský slovenský', 'vnitro eskoslovenský', 'vnitro eksoslovenský', 'vnitro ečeskoslovenský', 'vnitro ekoslovenský', 'vnitro českoslovesský', 'vnitro ekosloveský', 'vnitro ekoslosenský', 'vnitro koslovenský', 'vnitro eskoslovesský', 'vnitro českoslovesný', 'vnirto československý', 'vnitro ekosloveskosví', 'vnitročeskoslovenec']	ýksnevolsokseč ortinv	ýksnevolsoksečortinv	[21.0, 20.09090909090909, 10.5, 10.25, 10.2, 10.166666666666666, 10.142857142857142, 10.125, 10.11111111111111, 10.1, 10.083333333333334, 10.076923076923077, 10.071428571428571, 10.066666666666666, 0.3333333333333333]	True	False	True	0.85869	False	True	True	2.85869
vnitročesky	vnitřní Čechy	True	['vnitro česky', 'vnitro eský', 'vnitročeský', 'vnitro esky', 'vnitro eskij', 'vnitro eskeský', 'vniro český', 'vnitro eskest', 'vnitrogeský', 'vnirotčeský', 'vniro eský', 'vnirotročeský', 'vnirote geský', 'vničro eský', 'vničro esky']	ykseč ortinv	yksečortinv	[20.071428571428573, 11.0, 10.5, 10.333333333333334, 10.166666666666666, 10.125, 10.11111111111111, 10.066666666666666, 0.25, 0.2, 0.14285714285714285, 0.1, 0.09090909090909091, 0.08333333333333333, 0.07692307692307693]	True	False	True	0.86268	False	False	True	1.86268
vnitrodruhový	vnitro druh	True	['vnitro druhový', '-nitro druhový', 'vnitrodruhový', 'vnidro druhový', 'vnitrodruh', 'nitrodruhový', 'nitrodruh', 'dnitrodruh', 'bnitrodruh', 'jnitrodruhový', 'vnitrodruha', 'vnitrodruhý', 'vnítrodruh', 'mnitrodruh', 'jnitrodruh']	ývohurd ortinv	ývohurdortinv	[20.5, 19.142857142857142, 10.25, 10.2, 1.0, 0.3333333333333333, 0.16666666666666666, 0.125, 0.1111111111111111, 0.1, 0.09090909090909091, 0.08333333333333333, 0.07692307692307693, 0.07142857142857142, 0.06666666666666667]	True	True	True	0.91046	False	True	True	2.91046
vnitrodutinový	vnitro dutina	True	['nitrodutinový', 'vnitrodutinový', 'nnitrodutinový', 'nidrodutinový', 'introdutinový', 'nidrotodutinový', 'nidrotuditový', '-nitrodutinový', 'bnitrodutinový', 'nidtrodutinový', 'nitrodutin', '', 'natrodutinový', 'dnitrodutinový', 'nitrodoutinový']	ývonitudortin	ývonitudortinv	[11.0, 10.333333333333334, 0.5, 0.25, 0.2, 0.16666666666666666, 0.14285714285714285, 0.125, 0.1111111111111111, 0.1, 0.09090909090909091, 0.08333333333333333, 0.07692307692307693, 0.07142857142857142, 0.06666666666666667]	True	False	False	0.00012	False	True	False	1.00012
vnitroekonomický	vnitřní ekonomika	True	['vnitro ekonomický', 'vnitro ehonomický', 'vnitro evnokomický', 'vnitro evenokomický', 'vnitro evkonomický', 'vnitro evinokomický', 'vnitro ehonokomický', 'vnitro evonokomický', 'vnitro eekonomický', 'vnitro eckonomický', 'vnitroekonomický', 'vnitroekonomie', 'nitroekonomický', 'vnitro-ekonomický', 'vnitrojekonomie']	ýkcimonoke ortinv	ýkcimonokeortinv	[21.0, 10.25, 10.2, 10.166666666666666, 10.142857142857142, 10.125, 10.1, 10.090909090909092, 10.076923076923077, 10.071428571428571, 10.066666666666666, 0.5, 0.3333333333333333, 0.1111111111111111, 0.08333333333333333]	True	False	True	0.71301	False	True	True	2.71301
vnitrofrancouzskost	vnitřní Francie	True	['vnitrofrancouzský', 'vnirtrofrancouzský', 'vnitrofranquozský', 'vnitrofrancouzzký', 'vnitrofrancouzzeský', 'vnitrofrancouzzský', 'vnicrofrancouzský', 'vnitrofrancouzzmý', 'vnitrofrankouzský', 'vnirtrofancouzský', 'vnitrofrancouzSký', 'vnifrofrancouzský', 'vintrofrancouzský', 'vrintrofrancouzský', 'vnifro francouzstosk']	ýkszuocnarfortinv	tsokszuocnarfortinv	[11.0, 0.5, 0.3333333333333333, 0.25, 0.2, 0.16666666666666666, 0.14285714285714285, 0.125, 0.1111111111111111, 0.1, 0.09090909090909091, 0.08333333333333333, 0.07692307692307693, 0.07142857142857142, 0.06666666666666667]	True	False	True	0.70973	False	False	False	0.70973
vnitrojazykový	vnitro jazyk	True	['vnitro jazykový', '-nitro jazykový', 'vnitrojazykový', 'vnitro ajazykový', 'vnitro zjazykový', 'vnitro mazykový', 'vnitro zaykový', 'vnitro', 'vnitro azykový', 'vnitro ajzykový', 'vnitro kazykový', 'vnitro zajkykový', 'vnitro pazykový', 'vnitro gazykový', 'vnitrojazyk']	ývokyzaj ortinv	ývokyzajortinv	[21.0, 19.071428571428573, 10.5, 10.25, 10.2, 10.166666666666666, 10.142857142857142, 10.125, 10.11111111111111, 10.1, 10.090909090909092, 10.083333333333334, 10.076923076923077, 10.066666666666666, 0.3333333333333333]	True	True	True	0.39246	False	True	True	2.39246
vnitrojugoslávský	vnitřní Jugoslavie	True	['vnitro jugoslávský', 'nitro jugoslávský', '-nitro jugoslávský', 'vnitrojugoslávský', 'Vnitro jugoslávský', 'jnitro jugoslávský', 'nitrojugoslávský', 'vnitrojugosláv', 'introjugoslávský', 'nitrojugosláv', 'vnitrojugosláví', 'Vnitrojugosláv', 'nětrojugoslávský', 'nitrojugoslávec', 'nitrojugosláví']	ýksválsoguj ortinv	ýksválsogujortinv	[21.0, 20.333333333333332, 19.142857142857142, 10.2, 10.125, 10.11111111111111, 0.5, 0.25, 0.16666666666666666, 0.1, 0.09090909090909091, 0.08333333333333333, 0.07692307692307693, 0.07142857142857142, 0.06666666666666667]	True	True	True	0.89951	False	True	True	2.89951
vnitroklubový	vnitro klub	True	['vnitro klubový', 'nitro klubový', '-nitro klubový', 'vnitroklubový', 'vninro klubový', 'vnintro klubový', 'vnitroklub vý', 'vnitroklub', 'vnitrokluba', 'nitroklubový', 'nitrokluba', 'vnitroklubný', 'nitroklub', 'vnitroklubka', 'vnintroklub']	ývobulk ortinv	ývobulkortinv	[21.0, 20.166666666666668, 19.142857142857142, 10.25, 10.1, 10.083333333333334, 9.090909090909092, 0.5, 0.3333333333333333, 0.2, 0.125, 0.1111111111111111, 0.07692307692307693, 0.07142857142857142, 0.06666666666666667]	True	True	True	0.80168	False	True	True	2.80168
vnitrokoaliční	vnitro koalice	True	['vnitro koaliční', 'vnitro koualiční', 'vnitrokoalice', 'nitrokoaliční', 'nitrokoalice', 'vnitrokoačilice', 'vnitroko aliční', 'vnitrokoaulice', 'vnitrokoačila', '-nitrokoalice', 'vnitrokoačilní', 'nnitrokoalice', 'vnitrokoailice', 'vnitroký roaliční', 'vnitrokoelice']	ínčilaok ortinv	ínčilaokortinv	[20.5, 10.11111111111111, 1.0, 0.3333333333333333, 0.25, 0.2, 0.16666666666666666, 0.14285714285714285, 0.125, 0.1, 0.09090909090909091, 0.08333333333333333, 0.07692307692307693, 0.07142857142857142, 0.06666666666666667]	True	False	True	0.69317	False	True	True	2.69317
vnitrokontinentální	vnitro kontinent	True	['vnitro kontinentální', '-nitro kontinentální', 'vnitrokontinentální', 'nitrokontinentální', '-nitrokontinentální', 'nvitrokontinentální', 'vnitrokontinentálent', 'vnitrokontiněntální', 'vnitrokontinentále', 'vnitrokontinentálne', 'vnintrokontinentální', 'introkontinentální', 'vnitrokontinentál', 'vnitrokontinentálník', 'vnitrokontinentálnita']	ínlátnenitnok ortinv	ínlátnenitnokortinv	[20.5, 19.125, 11.0, 0.3333333333333333, 0.25, 0.2, 0.16666666666666666, 0.14285714285714285, 0.1111111111111111, 0.1, 0.09090909090909091, 0.08333333333333333, 0.07692307692307693, 0.07142857142857142, 0.06666666666666667]	True	True	True	0.22008	False	True	True	2.22008
