limitovat_V	limit_N
pikel_N	pikle_N

pípat_V	pí_N

podprostor_N	prostor_N

Toskánec_N	Toskánsko_N

vozidýlko_N	vozidlo_N

shakespearovský_A	Shakespeare_N

relikvie_N	relikviář_N

ježatý_A	ježek_N

Věrunka_N	Věra_N

vědma_N	vědět_V

mrznout_V	zmrznout_V

úleva_N	ulevit_V

páchat_V	prostopášný_AC

klepat_V	překlep_N

blasfémie_N	blasfemický_A

emerzní_A	submerzní_A

běs_N	běsnit_V

Slavík_N	slavík_N

žabař_N	žába_N

ořeší_N	ořech_N

paví_A	páv_N

smutek_N	smutný_A

Anča_N	Anna_N

obžalovaný_N	obžalovat_V

divoženka_N	žena_N

kamenět_V	kámen_N

odmazat_V	mazat_V

záchvěv_N	zachvívat_V

beneficium_N	benefiční_A

šištice_N	šiška_N

spletitý_A	splést_V

sklizeň_N	sklidit_V

zdůvodnit_V	důvod_N

husopas_N	husa_N

travka_N	tráva_N

debatér_N	debata_N

skalnička_N	skála_N

vydře_N	vydra_N

období_N	doba_N

soumrak_N	mrak_N

legranda_N	legrace_N

pochcat_V	chcát_V

princezna_N	princ_N

sousoší_N	socha_N

pavučina_N	pavouk_N

Čtvrtek_N	čtvrtek_N

jidáš_N	Jidáš_N

těšit_V	tišit_V

akademie_N	akademizmus_N

publicista_N	publikovat_V

hajzldědek_N	hajzl_N

vratislavský_A	Vratislav_N

lub_N	loupat_V

Slapy_N	slap_N

tovaryš_N	továrna_N

komise_N	komitét_N

embolus_N	embolie_N

umření_N	umřít_V

žluknout_V	žlutý_A

Znojmo_N	Znojemsko_N

hříbek_N	hřib_N

fičet_V	fičák_N

mongol_N	Mongolsko_N

Džibutsko_N	Džibuti_N

rádium_N	rádiový_A

Lukin_N	Lukáš_N

jitřit_V	jitro_N

hniloba_N	hnít_V

platforma_N	forma_N

Bořislav_N	Borislav_N

jařina_N	jaro_N

mrazivo_D	mráz_N

vidloroh_N	vidle_N

děrovat_V	díra_N

jádřinec_N	jádro_N

blogger_N	blogovat_V

maměnka_N	matka_N

Páral_N	párat_V

kanibalizmus_N	kanibalský_A

kvantita_N	kvantový_A

voda_N	vodopád_NC

jikrnáč_N	jikra_N

chytračit_V	chytrý_A

šestinedělí_N	neděle_N

vřešťan_N	vřískot_N

pařan_N	pařit_V

kukuč_N	koukat_V

expert_N	expertiza_N

Vrchlický_N	vrch_N

elektrárna_N	elektřina_N

Krušnohoří_N	krušnohorský_A

loděnice_N	loď_N

vepř_N	zelí_N

jako_D	jak_N

topolanský_A	Topolany_None

černozem_N	zem_N

hrdopýšek_N	hrdý_A

zpozornět_V	pozorování_N

bagatelizovat_V	pakatel_N

kontokorent_N	konto_N

studénecký_A	Studénka_N

výše_N	zvyšovat_V

mašinfíra_N	mašina_N

přiléhat_V	ležet_V

Sudoměř_N	soud_N

Poodří_N	Odra_N

hřejivý_A	hřát_V

oharek_N	hořet_V

dobrat_V	brát_V

kuře_N	kur_N

moto_N	motto_N

soudobý_A	doba_N

poručenec_N	poručník_N

makulatura_N	makulář_N

ztrojnásobit_V	násobit_V

ponožka_N	noha_N

snožit_V	noha_N

procentuální_A	procento_N

Magda_N	Magdaléna_N

hnětýnka_N	hníst_V

podkategorie_N	kategorie_N

kolega_N	kolegialita_N

ušanka_N	ucho_N

záprsí_N	prs_N

obchvat_N	obchvátit_V

ospravedlnit_V	spravedlnost_N

bezvětrný_A	větrný_A

vymetat_V	mést_V

kopí_N	kopiník_N

vylizovat_V	lízat_V

zonální_A	zóna_N

člen_N	dvojčlenný_A

Rozkoš_N	rozkoš_N

vynikat_V	vznikat_V

odlesk_N	lesk_N

bezcelní_A	clo_N

komentovat_V	komentář_N

úpis_N	upsat_V

Kadlčák_N	Kadlec_N

krmelec_N	krmit_V

agnostik_N	agnosticismus_N

tříslabičný_A	slabičný_A

Štefek_N	Štěpán_N

účet_N	účetní_N

namouvěru_D	věru_D

kalkulovat_V	kalkulačka_N

ordálie_N	ortel_N

parasympatický_A	sympatický_A

záprstní_A	prst_N

litovelský_A	Litovelsko_N

sestávat_V	stávat_V

nazad_D	zadní_A

adamita_N	Adam_N

túra_N	turista_N

evangelium_N	evangelík_N

nadprodukce_N	produkce_N

budoucí_A	být_V

nálož_N	naložit_V

Joník_N	Jonáš_N

důl_N	dolní_A

barzoj_N	brzy_D

zchromit_V	chromit_N

zlatitý_A	zlatý_N

revolver_N	revoluce_N

bedlivý_A	bdít_V

buržoazní_A	buržuj_N

všední_A	den_N

nadchod_N	chodit_V

Bechyně_N	Bechyňsko_N

vzdech_N	dech_N

vřeštět_V	vřískot_N

obecenstvo_N	obecný_A

klevetnictví_N	klevetník_N

halas_N	hlas_N

jerišský_A	Jericho_None

zdražit_V	drahý_A

strýc_N	strejda_N

Poohří_N	Ohře_N

přechodnice_N	přechodník_N

bezkonkurenční_A	konkurenční_A

Jihoameričan_N	Američan_N

ježura_N	ježek_N

zamlada_D	mládí_N

idiomatika_N	idiom_N

neodbytný_A	odbýt_V

dynovačka_N	šlehačka_N

doptat_V	ptát_V

odtok_N	tok_N

rtěnka_N	ret_N

kameniště_N	kámen_N

půltón_N	tón_N

konstituovat_V	konstitutivní_A

concerto_N	koncert_N

ostrý_A	ostří_N

spiklenec_N	spiknout_V

konev_N	konvice_N

poseroutka_N	posera_N

kyrys_N	kyrysar_N

recepis_N	psát_V

Miky_N	Mikuláš_N

lymfa_N	lymfocyt_NC

železisko_N	železo_N

Bára_N	Barbora_N

zelí_N	vepř_N

hostel_N	hotel_N

prachatý_A	prachy_N

septik_N	sepse_N

klientela_N	klient_N

mikrob_N	mikrobiologie_N

navíjet_V	vít_V

porub_N	rubat_V

Jitka_N	Judita_N

portfej_N	portfolio_N

Kadlčík_N	Kadlec_N

ranař_N	rána_N

Urbánková_N	Urban_N

předtisk_N	tisk_N

junák_N	jinoch_N

pop_N	Popov_None

perla_N	perlivý_A

sedmice_N	sedmička_N

jakpak_D	jak_N

nesouhlas_N	hlas_N

hlaveň_N	hlava_N

obrace_D	obrátit_V

roztodivný_A	divný_A

pasé_A	pasáž_N

smyčec_N	smyk_N

kapesník_N	kapsa_N

mamina_N	matka_N

waleský_A	Wales_N

obšoustník_N	šoustat_V

societa_N	sociální_A

labuť_N	labutí_A

estetično_N	estetický_A

ovzduší_N	vzduch_N

seminárka_N	seminář_N

lázeňský_A	lázně_N

Renata_N	Renáta_N

popravdě_D	pravda_N

ponožtička_N	ponožka_N

sympatikus_N	sympatický_A

prověrka_N	prověřovat_V

zavodnit_V	voda_N

ňadro_N	záňadří_N

neofašistický_A	fašismus_N

zplna_D	plný_A

líný_A	lenost_N

pyrit_N	chalkopyrit_N

štítonoš_N	štít_N

silnoproud_N	proud_N

strašpytel_N	strašidlo_N

cizota_N	cizí_A

zeť_N	snacha_N

bobkovišeň_N	višeň_N

ódium_N	odiózní_A

někdejší_A	někdy_None

píka_N	pikador_N

jarmark_N	jarmarečník_N

utuchat_V	tuchnout_V

mandarinka_N	mandarín_N

octovatět_V	ocet_N

Halabala_N	halabala_D

nalézt_V	nálezce_N

vybíjená_N	vybít_V

cizoložit_V	cizí_A

půllán_N	lán_N

proprat_V	prát_V

spermicid_N	sperma_N

souputník_N	poutník_N

protkat_V	tkát_V

zpopelnit_V	popel_N

amfiteatrální_A	amfiteátr_N

suši_N	sushi_N

jabčák_N	jablko_N

eliptický_A	elipsa_N

tam_D	tamější_A

daněk_N	daňče_N

Arno_N	Arnošt_N

Tunisan_N	Tunisko_N

okolí_N	kolo_N

užovka_N	uher_N

býložravý_A	žravý_None

skolit_V	kolbiště_N

veselohra_N	hra_N

facka_N	fackovné_N

vzdoušek_N	vzduch_N

díra_N	děrovačka_N

Mráz_N	mráz_N

bezhvězdný_A	hvězdný_A

spokojit_V	pokoj_N

Magdaléna_N	Magda_N

zánětlivý_A	zánět_N

fotr_N	fotrovatět_V

Kout_N	kout_N

modernizovat_V	moderní_A

zabočit_V	bok_N

úplata_N	uplatit_V

panel_N	infopanel_NC

drakobijce_N	drak_N

říhat_V	říje_N

disciplinárka_N	disciplína_N

podbradek_N	brada_N

blonďatý_A	blondýna_N

krupobití_N	kroupa_N

potměšilý_A	tma_N

akvaristika_N	akvárium_N

cín_N	Cínovec_N

zbožný_A	bůh_N

útlý_A	křehký_A

povel_N	velet_V

stěh_N	stěžeň_N

rozpis_N	psát_V

důležitý_A	náležitý_A

Marathon_N	Marathón_N

králický_A	Králíky_N

mimčo_N	miminko_N

průraz_N	razit_V

předúprava_N	úprava_N

náhrobek_N	hrob_N

vyžíhat_V	žíhat_V

Pavlína_N	Pavel_N

vpravo_D	pravý_A

hlávkovat_V	hlava_N

Stalingradec_N	Stalingrad_None

Olomučany_N	Olomouc_None

tele_N	teletník_NC

Bětulinka_N	Alžběta_N

výkal_N	kal_N

náves_N	ves_N

globalizovat_V	globalistický_A

vpadat_V	padat_V

labilní_A	lapsus_N

pěch_N	pěšky_D

alergen_N	alergie_N

auťák_N	auto_N

akcie_N	akce_N

znárodnit_V	národ_N

ostříž_N	ostrý_A

hiragana_N	kana_N

pálit_V	spáleniště_N

dovtípit_V	vtip_N

příkop_N	kopat_V

slzet_V	slza_N

Pětikostelí_N	pět_C

drobet_D	drobit_V

vilník_N	vilný_A

sten_N	sténat_V

želé_N	želírovat_V

Persie_N	perský_A

nalhat_V	lhát_V

blatník_N	bláto_N

Středoameričan_N	Američan_N

přibíhat_V	běhat_V

hlemýždí_A	hlemýžď_N

zanedbat_V	dbát_V

optimismus_N	optimalizovat_V

odvěký_A	věk_N

podlaží_N	podlaha_N

klíh_N	kližka_N

souvěký_A	věk_N

štědrodenní_A	štědrovečerní_A

přinožit_V	noha_N

bělet_V	bílý_A

pokožka_N	kůže_N

jed_N	jedovatý_A

toxin_N	toxický_A

úvěr_N	uvěřit_V

angorák_N	angorizmus_N

dvouhlavý_A	hlava_N

lanýž_N	laň_N

pronárod_N	národ_N

dvůr_N	dvořan_N

vtipálek_N	vtip_N

děva_N	děvče_N

separatista_N	separace_N

bibličtina_N	bible_N

oteplit_V	teplý_A

skrut_N	krut_N

přeprodej_N	přeprodejce_N

Erasmus_N	erasmák_N

posmívat_V	smát_V

hrbolatý_A	hrb_N

pomezí_N	mez_N

dřívější_A	dříve_D

baltofinský_A	finský_A

nebohý_A	nebožtík_N

upřednostnit_V	přednost_N

věčnověký_A	věk_N

závrať_N	vrátit_V

Antiocheia_N	Antiochos_N

primán_N	primát_N

Hnětkovský_N	hníst_V

cukrle_N	cukr_N

podšálek_N	šálek_N

žurnál_N	žurnalistka_N

expremiér_N	premiér_N

půlmaraton_N	maraton_N

médium_N	mediální_A

dřevnatý_A	dřevěný_A

muchomůrka_N	moucha_N

stačit_V	statek_N

ušmudlánek_N	ušmudlaný_A

štikozubec_N	štika_N

půhon_N	pohnat_V

měšťan_N	město_N

poliklinika_N	klinika_N

pláteník_N	plátno_N

Jura_N	Jiří_N

vepřové_N	vepř_N

Slavín_N	sláva_N

límec_N	lem_N

zmačkat_V	mačkat_V

realizmus_N	reálný_A

zpropadený_A	propadnout_V

denaturák_N	denaturovaný_A

funebrální_A	funebrák_N

butylalkohol_N	alkohol_N

dumný_A	dumat_V

Markyta_N	Markéta_N

bájesloví_N	bajka_N

emise_N	mise_N

jednobřitý_A	břit_N

čtivý_A	číst_V

objektiv_N	objektivizovat_V

rejdit_V	rejdy_N

Frankfort_N	Frankfurt_N

trochu_D	trocha_N

brňavka_N	brnět_V

nádor_N	nadřít_V

Moldova_N	Moldava_None

doslova_D	slovo_N

desetitisíc_N	desetitisícina_N

zejména_D	jméno_N

puškohled_N	puška_N

alfa_N	alef_N

hloubit_V	hluboký_A

sesekat_V	sekat_V

prcat_V	šprcka_N

bělohlavý_A	bílý_A

kyrysar_N	kyrysník_N

jinak_D	jiný_A

kastrůlek_N	kastrol_N

boltcovitka_N	boltec_N

Věněk_N	Věnek_N

obmysl_N	úmysl_N

disparita_N	disparátní_A

uzda_N	uzdečka_N

zblo_N	stéblo_N

nadlouho_D	dlouho_D

třešeň_N	třešně_N

Újezd_N	újezd_N

bezbřehý_A	břeh_N

subtropický_A	subtropy_N

vraný_A	vrána_N

nenávidět_V	vidět_V

kominík_N	komín_N

bláznoství_N	blázen_N

koninec_N	kůň_N

píšťala_N	pištět_V

lánský_A	Lány_N

Mikeš_N	Mikuláš_N

turismus_N	turistika_N

snožmo_D	noha_N

nasládlý_A	sladký_A

sbíhat_V	běhat_V

kapitola_N	kapitál_N

nadobyčej_D	obyčej_N

předsíň_N	síň_N

čest_N	ctižádost_N

šňupat_V	šnuptychl_N

zákop_N	kopat_V

svatyně_N	svatý_A

ožrat_V	žrát_V

plž_N	plazit_V

roztok_N	téct_V

sulfoxid_N	oxid_N

vejčitý_A	vejce_N

hledí_N	hledět_V

pětitisícovka_N	pět_C

přípona_N	spona_N

bastion_N	bašta_N

Plašil_N	plachý_A

ryba_N	Ryba_N

Duchcovan_N	duchcovský_A

mateří_A	matka_N

doprat_V	prát_V

kulovitý_A	koule_N

pracující_N	pracovat_V

pobřišnice_N	břicho_N

současný_A	čas_N

svatebčan_N	svatba_N

napodruhé_D	napoprvé_D

koprodukce_N	produkce_N

berný_A	brát_V

báze_N	bazální_A

omeleta_N	amoleta_N

třídenní_A	denní_A

kompletovat_V	kompletní_A

soustrast_N	strast_N

Johana_N	Jana_N

hrabky_N	hrábě_N

Odysseia_N	odysea_N

zálesák_N	les_N

ukrajina_N	Ukrajina_N

pitivo_N	pít_V

nuzota_N	nouze_N

Libuše_N	libý_A

padoucnice_N	padat_V

mulat_N	mul_N

Mikša_N	Mikuláš_N

bezolovnatý_A	olovo_N

doslov_N	slovo_N

bezpráví_N	právo_N

elektro_A	elektrikář_N

zvýhodnit_V	výhoda_N

abortus_N	abortivní_A

pijan_N	pít_V

zeslabit_V	slabě_D

Jadran_N	jaderský_A

reálný_A	realita_N

tkalcovna_N	tkadlec_N

krupice_N	kroupa_N

oktrojovat_V	oktrojírka_N

Antonie_N	Antonín_N

umožnit_V	možný_A

slibotechna_N	slib_N

březovka_N	bříza_N

zvukotěsný_A	těsný_A

vývod_N	vyvádět_V

atlant_N	Atlas_N

podzim_N	zima_N

krojit_V	krájet_V

bikros_N	kros_N

jehličí_N	jehla_N

mužatka_N	muž_N

Franěk_N	František_N

rozeštvat_V	štvát_V

Stromovka_N	stromovka_N

chlebnatý_A	chléb_N

vyjádřit_V	jádro_N

člověkoden_N	člověk_N

mela_N	mlít_V

Hela_N	Helena_N

Tetčice_N	teta_N

železobaron_N	železo_N

řvoun_N	řvát_V

houbařství_N	houba_N

nadít_V	dít_V

hrob_N	pohřeb_N

burundský_A	Burundi_N

jednotlivý_A	jednotný_A

lučiště_N	luk_N

přenádherný_A	nádherný_A

lze_V	lehký_A

europium_N	Europa_N

půtka_N	potkat_V

Tatry_N	tatranský_A

hacking_N	hacker_N

bachyně_N	machna_N

týden_N	den_N

prvorodička_N	rodička_N

tíž_N	těžký_A

zdrsnit_V	drsný_A

nadrovina_N	rovina_N

odvar_N	vařit_V

Judea_N	judaismus_N

děloha_N	lože_N

Svoboda_N	svoboda_N

třít_V	trdliště_N

zřitel_N	zřít_V

vláčet_V	vléct_V

bezpředmětný_A	předmět_N

přídech_N	dech_N

muší_A	moucha_N

Tonka_N	Tonda_N

Helena_N	Elena_N

vzdušno_N	vzduch_N

pokec_N	kecat_V

recepční_A	recepce_N

Pomoraví_N	Morava_N

kočovat_V	kočí_N

odsluní_N	slunce_N

prostřít_V	obestřít_V

paradigmatika_N	paradigma_N

blivajz_N	blít_V

bezvládí_N	vláda_N

bankrot_N	banka_N

Barunka_N	Barbora_N

sdostatek_D	dostatek_N

pavouk_N	pavučina_N

kivi_N	kiwi_N

katalog_N	zkatalogizovat_V

mrtvola_N	mrtvý_A

pastevec_N	pást_V

dhácký_A	Dháka_N

Aram_N	aramejský_A

Liboš_N	Libuše_N

odtamtud_D	od_R

podobat_V	doba_N

odůvodnit_V	důvod_N

jídlonoš_N	jídelna_N

podřád_N	řád_N

bramborovina_N	brambořiště_N

průlet_N	let_N

bazilární_A	báze_N

přeslech_N	slech_N

lišej_N	lišaj_N

závětří_N	vítr_N

předškolní_A	školní_A

kotva_N	kotviště_N

souška_N	suchý_A

zkrátka_D	zakrátko_D

šrotovné_N	šrot_N

Vilém_N	Vilemína_N

Burgunďan_N	Burgundsko_N

tečka_N	dvojtečka_NC

čechoamerický_A	Čechoameričan_N

teorém_N	teorie_N

přadlena_N	příst_V

naposledy_D	sled_N

Karlov_N	Karel_N

pít_V	opájet_V

exministr_N	ministr_N

Věruška_N	Věra_N

Úpa_N	Úpice_N

vanilovník_N	vanilka_N

Vesnin_N	vesna_N

buřtguláš_N	buřt_N

pakůň_N	kůň_N

legitka_N	legitimace_N

plochý_A	plocha_N

břichatka_N	břicho_N

důvod_N	vést_V

oštěp_N	štípat_V

institut_N	institucionální_A

přístup_N	stoupat_V

pětka_N	pět_C

virus_N	zavirovat_V

marno_D	marně_D

Severoameričan_N	Američan_N

Zajíc_N	zajíc_N

kmen_N	soukmenovec_N

kule_N	koule_N

odysea_N	Odysseus_None

ponížit_V	nízký_A

přesnídávka_N	snídaně_N

svářet_V	svar_N

obličej_N	líce_N

roh_N	jednorožec_N

scéna_N	inscenace_N

předehra_N	hra_N

máslovník_N	máslo_N

prohoz_N	hodit_V

hrachor_N	hrách_N

polykat_V	lokat_V

navlas_D	vlas_N

područí_N	ruka_N

nabíhat_V	běhat_V

barevný_A	barva_N

prozaik_N	próza_N

akvarijní_A	akvárium_N

vystružit_V	výstružník_N

kombinačka_N	kombinovat_V

žvejkat_V	žvýkat_V

nultý_A	nula_N

podezřívat_V	podezření_N

Alžběta_N	Bětuška_N

denodenní_A	den_N

Míša_N	Michal_N

Kosovan_N	Kosovo_None

copánek_N	cop_N

hoření_A	hořet_V

předvolební_A	volební_A

vzpřimovat_V	vzpřímený_A

Kosmas_N	kosmos_N

luna_N	novoluní_NC

začít_V	začátek_N

beryllium_N	beryl_N

včelomorka_N	včela_N

podpatek_N	pata_N

draslík_N	drásat_V

Hliník_N	hlinka_N

unionismus_N	unie_N

bohulibý_A	libý_A

starý_A	zastaralý_A

kraťasy_N	krátký_A

pacholek_N	pachole_N

Bukovany_N	buk_N

keř_N	křoví_N

šumař_N	šumět_V

Říha_N	Řehoř_N

execírovat_V	execírka_N

výměra_N	vyměřit_V

mnohde_D	mnoho_C

zápěstí_N	pěst_N

Gábina_N	Gabriel_N

kamének_N	kámen_N

oblý_A	oblouk_N

osudí_N	osud_N

kozodoj_N	koza_N

jedenáctidenní_A	denní_A

zvířectvo_N	zvíře_N

penze_N	penzijní_A

zpronevěřit_V	věřit_V

Rostislav_N	růst_N

chám_N	chámovod_N

obrnit_V	brnění_N

spodní_A	pod_R

Škopek_N	škopek_N

olezlý_A	lézt_V

pas_N	pasport_N

sun_N	sunout_V

Jozef_N	Josef_N

slečna_N	šlechtic_N

Běta_N	Alžběta_N

půlhodina_N	hodina_N

roztoč_N	točit_V

vyslepičit_V	slepice_N

nadpoloviční_A	poloviční_A

levo_A	levobok_NC

jeskyňář_N	jeskyně_N

hibernakulum_N	hibernace_N

pikolo_N	pikola_N

Dvořáčková_N	Dvořáková_N

stanovit_V	stan_N

kalkulátor_N	kalkulačka_N

sídlo_N	sedět_V

člověčenstvo_N	člověk_N

Antiochie_N	Antiochos_N

proutí_N	prut_N

splávek_N	splavný_A

čistoskvoucí_A	skvoucí_A

inaugurovat_V	augur_N

bratr_N	brácha_N

majstrštyk_N	majstr_N

Jablonné_N	jablko_N

Kameruňanka_N	Kamerun_N

krajíc_N	krájet_V

tíseň_N	tísnit_V

pozadí_N	záda_N

hubeňour_N	hubit_V

dále_D	další_A

věrolomný_A	lomit_V

převlek_N	vléct_V

hampejz_N	hampejznice_N

podruh_N	druh_N

kalhotky_N	kalhoty_N

krejčí_N	krájet_V

moravista_N	moravský_A

Emílie_N	Emil_N

půltucet_N	tucet_N

stověžatý_A	věž_N

Javorník_N	javor_N

blaze_D	blažený_A

věřící_N	věřit_V

servírovat_V	servis_N

hlubotisk_N	tisk_N

nohejbal_N	noha_N

Rak_N	rak_N

bělírna_N	bělidlo_N

záňadří_N	ňadro_N

podkoní_N	kůň_N

předvídat_V	vídat_V

chroupat_V	chrupka_N

naskrze_D	skrz_R

bažina_N	bahno_N

hrudník_N	hruď_N

hrnout_V	souhrn_N

Máří_N	Marie_N

prst_N	prsteník_N

urbanismus_N	Urban_N

soubor_N	brát_V

válec_N	válet_V

převzácný_A	vzácný_A

sendvič_N	sendvičovač_N

němčina_N	Německo_N

zkraje_D	kraj_N

prvok_N	prvek_N

Čuchonec_N	čuchonský_A

duplikovat_V	duplicita_N

uzákonit_V	zákon_N

převislý_A	převis_N

masáž_N	masírovat_V

Kristus_N	Kryštof_N

popichovat_V	popíchnout_V

siloměr_N	silný_A

živočich_N	čich_N

velvarský_A	Velvary_N

vždycky_D	vždy_None

jenom_D	nejen_D

Aristoteles_N	aristotelizmus_N

právě_D	právo_N

předpremiéra_N	premiéra_N

Olympie_N	olympiáda_N

narkóza_N	narkotikum_N

Hroznětín_N	hrozen_N

plácat_V	placka_N

bříza_N	březen_N

opevnit_V	pevný_A

orient_N	orientovaný_A

sezona_N	sezónní_A

půjčovní_A	půjčovné_N

recenze_N	zrecenzovat_V

vtípek_N	vtip_N

zbíhat_V	běhat_V

záběr_N	zabrat_V

Ondráš_N	Ondřej_N

výkrut_N	krut_N

Šváb_N	švábský_A

židokřesťan_N	křesťan_N

popozítří_D	zítra_D

pěticípý_A	pět_C

týt_V	tloustnout_V

tolerance_N	tolerovat_V

horký_A	hořet_V

odpadek_N	padat_V

útlum_N	utlumit_V

huť_N	kutat_V

poptat_V	ptát_V

skrček_N	krčit_V

Katalánsko_N	katalánština_N

křemen_N	křemík_N

Sláva_N	slavský_A

roštěnka_N	rošt_N

klih_N	kližka_N

Bzdinka_N	bzdít_V

sdírat_V	dřít_V

nízko_D	níže_N

shromaždiště_N	shromažďovat_V

sonatina_N	sonáta_N

jistý_A	zajisté_T

zauhlit_V	uhlí_N

hacknout_V	hacker_N

klíště_N	klestit_V

křísnout_V	křesat_V

frazém_N	frazeologie_NC

přídavek_N	přidat_V

acetaldehyd_N	aldehyd_N

plivat_V	plíva_N

topeniště_N	topírna_N

oxidáza_N	oxid_N

Opočno_N	Opočenský_N

teoretik_N	teorie_N

exšéf_N	šéf_N

alžbětinka_N	Alžběta_N

rozmezí_N	mez_N

Žabovřesky_N	žába_N

doposavad_D	dosavadní_A

konsekuce_N	konsekutivně_D

kose_N	kosý_A

předaleko_D	daleko_D

glukagon_N	glukóza_N

napospas_D	pospas_N

kopilot_N	pilot_N

kamínka_N	kamna_N

svažitý_A	svah_N

Milouš_N	Miloš_N

fráze_N	frazeologie_NC

Uhry_N	uherský_A

blýskat_V	blesk_N

Michálek_N	Michal_N

poddaný_A	poddat_V

vratidlo_N	vrátek_N

dojížďka_N	dojíždět_V

katakana_N	kana_N

potulný_A	toulavý_A

jachta_N	jachting_N

přelstít_V	lest_N

vistasměnka_N	směnka_N

lučebník_N	lučba_N

březen_N	bříza_N

odlov_N	lov_N

rachomejtle_N	raketa_N

píď_N	pnout_V

klad_N	klást_V

Vávra_N	Vavřinec_N

měřit_V	míra_N

mikulášský_A	Mikuláš_N

otýpka_N	otýpečka_N

namnoze_D	mnohý_P

naze_D	nahota_N

anexní_A	anexionizmus_N

skřehotat_V	skřek_N

skotačit_V	skot_N

newfoundlandský_A	Newfoundland_N

vřed_N	vřídek_N

svinit_V	svině_N

navzájem_D	vzájemný_A

fešák_N	fešný_A

palanda_N	palác_N

Křivoklát_N	křivý_A

plout_V	plavat_V

jaterník_N	játra_N

orlickoústecký_A	Orlickoústecko_N

Pootaví_N	otavský_A

továrna_N	tovar_N

festival_N	fesťák_N

šik_A	šikovat_V

Kobylisy_N	kobyla_N

Franc_N	František_N

levita_N	Lévi_N

brouzdat_V	brouzdaliště_N

strýčkování_N	strýc_N

neurotik_N	neuróza_N

zametat_V	mést_V

delegačenka_N	delegace_N

zedničit_V	zedník_N

paradigma_N	paradigmatika_N

závěrečný_A	závěr_N

opravdu_D	pravda_N

karetní_A	karta_N

chtít_V	ochota_N

Ugrofin_N	ugrofinistika_N

ohromit_V	hrom_N

ukrajinistika_N	Ukrajina_N

zrakvit_V	rakev_N

parmazán_N	Parma_N

okrsek_N	okres_N

lak_N	šelak_N

úhlavní_A	hlava_N

štígro_N	štěstí_N

handlovat_V	handlíř_N

chán_N	chanát_N

Petrik_N	Petr_N

verš_N	veršotepec_N

příraz_N	razit_V

konice_N	kůň_N

máslárna_N	máslo_N

šprtec_N	šprtat_V

bradavičnatý_A	bradavice_N

bahno_N	bahenní_A

kodek_N	kód_N

předloha_N	předložit_V

prozatím_D	zatím_I

liberka_N	libra_N

gotika_N	gótský_A

pasta_N	paštika_N

mol_N	knihomol_NC

ženšen_N	vyhánět_V

zátaras_N	zatarasit_V

vtělit_V	tělo_N

nevěra_N	věřit_V

kalorifer_N	kalorie_N

delfinárium_N	delfín_N

soudcová_N	soudce_N

Černoch_N	Černý_N

Oto_N	Otýlie_N

varianta_N	varieta_N

austromarxista_N	austromarxizmus_NC

jakubka_N	Jakub_N

zdar_N	zdárně_D

placka_N	placatý_A

finesa_N	rafinovat_V

přeprška_N	pršet_V

třasořitka_N	třást_V

balerína_N	balet_N

Kyrgyzstán_N	Kyrgyz_N

půdoznalec_N	znalec_N

Vítkovice_N	Vítek_N

příbuzný_A	příbuznost_N

Cyril_N	cyrilice_N

oddíl_N	díl_N

Kobylníky_N	kobyla_N

vladislavský_A	Vladislav_N

kadit_V	kadidelnice_N

drbárna_N	drbat_V

Mečislav_N	meč_N

napříště_D	příští_A

Ctibor_N	Ratibor_N

